Time (s),Binding (nm)
0.0,0.0
0.2,0.003911
0.4,0.001218
0.6,0.007409
0.8,0.007367
1.0,0.009016
1.2,0.008542
1.4,0.008942
1.6,0.009117
1.8,0.008743
2.0,0.008617
2.2,0.009691
2.4,0.010783
2.6,0.011271
2.8,0.011897
3.0,0.012777
3.2,0.014142
3.4,0.015202
3.6,0.015335
3.8,0.016214
4.0,0.017081
4.2,0.017524
4.4,0.017984
4.6,0.019877
4.8,0.021831
5.0,0.023238
5.2,0.023337
5.4,0.024071
5.6,0.023315
5.8,0.022526
6.0,0.021985
6.2,0.02205
6.4,0.022883
6.6,0.023132
6.8,0.024334
7.0,0.023945
7.2,0.025055
7.4,0.024247
7.6,0.025155
7.8,0.024292
8.0,0.026027
8.2,0.026661
8.4,0.027251
8.6,0.028109
8.8,0.02968
9.0,0.029732
9.2,0.030488
9.4,0.031253
9.6,0.0314
9.8,0.032188
10.0,0.032828
10.2,0.032596
10.4,0.033415
10.6,0.033867
10.8,0.033478
11.0,0.032224
11.2,0.033609
11.4,0.033089
11.6,0.033348
11.8,0.033526
12.0,0.035714
12.2,0.03437
12.4,0.035587
12.6,0.035077
12.8,0.0361
13.0,0.035953
13.2,0.036949
13.4,0.037671
13.6,0.040084
13.8,0.04013
14.0,0.040118
14.2,0.040807
14.4,0.039473
14.6,0.03803
14.8,0.038612
15.0,0.03908
15.2,0.038955
15.4,0.039805
15.6,0.040473
15.8,0.040049
16.0,0.039935
16.2,0.040708
16.4,0.041451
16.6,0.041265
16.8,0.041184
17.0,0.040864
17.2,0.040327
17.4,0.040677
17.6,0.041066
17.8,0.040704
18.0,0.041647
18.2,0.042894
18.4,0.04294
18.6,0.043688
18.8,0.045186
19.0,0.045925
19.2,0.046283
19.4,0.046359
19.6,0.046051
19.8,0.045665
20.0,0.045475
20.2,0.045187
20.4,0.046162
20.6,0.044878
20.8,0.044972
21.0,0.045019
21.2,0.045344
21.4,0.044181
21.6,0.046417
21.8,0.047187
22.0,0.049005
22.2,0.048667
22.4,0.0496458
22.6,0.0499097
22.8,0.0504066
23.0,0.0497163
23.2,0.0506457
23.4,0.0508161
23.6,0.0500893
23.8,0.0500614
24.0,0.0506372
24.2,0.0497405
24.4,0.0501716
24.6,0.0508212
24.8,0.051628
25.0,0.0504958
25.2,0.0513932
25.4,0.0514565
25.6,0.0510076
25.8,0.0504513
26.0,0.0511977
26.2,0.0511349
26.4,0.05113
26.6,0.0520173
26.8,0.0533798
27.0,0.0537851
27.2,0.0538534
27.4,0.0529514
27.6,0.0535314
27.8,0.0527269
28.0,0.0525586
28.2,0.052786
28.4,0.0530372
28.6,0.0520746
28.8,0.0519846
29.0,0.0518243
29.2,0.0505896
29.4,0.0529537
29.6,0.0532072
29.8,0.0534814
30.0,0.0533053
30.2,0.0556212
30.4,0.0543149
30.6,0.0544988
30.8,0.054318
31.0,0.0546399
31.2,0.0544642
31.4,0.0543535
31.6,0.0549125
31.8,0.055648
32.0,0.0560304
32.2,0.0556903
32.4,0.055561
32.6,0.0549558
32.8,0.054265
33.0,0.0537587
33.2,0.0538274
33.4,0.0533364
33.6,0.0546949
33.8,0.0556773
34.0,0.0553264
34.2,0.0557075
34.4,0.0575496
34.6,0.0558655
34.8,0.0556955
35.0,0.0579618
35.2,0.0584343
35.4,0.0584233
35.6,0.0592912
35.8,0.0589805
36.0,0.058392
36.2,0.0587815
36.4,0.058931
36.6,0.0591201
36.8,0.058814
37.0,0.0587582
37.2,0.0574593
37.4,0.0568334
37.6,0.0578612
37.8,0.0582981
38.0,0.0581787
38.2,0.0594785
38.4,0.0595569
38.6,0.0586127
38.8,0.0592801
39.0,0.0585465
39.2,0.058089
39.4,0.0582427
39.6,0.0588048
39.8,0.0591303
40.0,0.0587128
40.2,0.0584636
40.4,0.0589337
40.6,0.0593248
40.8,0.0584881
41.0,0.0602815
41.2,0.0605544
41.4,0.0604463
41.6,0.0603166
41.8,0.0611659
42.0,0.0606404
42.2,0.060317
42.4,0.0602399
42.6,0.0598702
42.8,0.0592624
43.0,0.0593514
43.2,0.0607812
43.4,0.0607815
43.6,0.0604599
43.8,0.0612447
44.0,0.0606628
44.2,0.0603956
44.4,0.0595863
44.6,0.0598213
44.8,0.0595515
45.0,0.061466
45.2,0.0607916
45.4,0.0628927
45.6,0.0626587
45.8,0.0622927
46.0,0.0605858
46.2,0.061734
46.4,0.0601756
46.6,0.05988
46.8,0.0602156
47.0,0.0610488
47.2,0.060444
47.4,0.0612627
47.6,0.0623016
47.8,0.06257
48.0,0.062962
48.2,0.0625195
48.4,0.0617622
48.6,0.0606873
48.8,0.0610484
49.0,0.0612222
49.2,0.0622197
49.4,0.0624005
49.6,0.0638623
49.8,0.063277
50.0,0.0636966
50.2,0.0639758
50.4,0.0648209
50.6,0.0644048
50.8,0.0652252
51.0,0.0644469
51.2,0.0639232
51.4,0.0646647
51.6,0.0642757
51.8,0.0642409
52.0,0.0648521
52.2,0.0649058
52.4,0.0629277
52.6,0.0636861
52.8,0.0632635
53.0,0.062502
53.2,0.0633247
53.4,0.0643186
53.6,0.0639443
53.8,0.0642226
54.0,0.0642621
54.2,0.0644999
54.4,0.0644356
54.6,0.0650053
54.8,0.0657838
55.0,0.0664721
55.2,0.0653498
55.4,0.0649682
55.6,0.065558
55.8,0.065604
56.0,0.065222
56.2,0.065262
56.4,0.0649032
56.6,0.0646274
56.8,0.0633713
57.0,0.0640477
57.2,0.063261
57.4,0.0640556
57.6,0.0637011
57.8,0.0648143
58.0,0.0640539
58.2,0.0654217
58.4,0.0657297
58.6,0.0662514
58.8,0.0652687
59.0,0.0658714
59.2,0.0652445
59.4,0.0659979
59.6,0.06615
59.8,0.0668342
60.0,0.0665317
60.2,0.0677078
60.4,0.0673471
60.6,0.067068
60.8,0.0669733
61.0,0.0673599
61.2,0.0673127
61.4,0.0680114
61.6,0.0682233
61.8,0.068313
62.0,0.0684925
62.2,0.0683758
62.4,0.0664492
62.6,0.0667831
62.8,0.0663596
63.0,0.0660568
63.2,0.0664517
63.4,0.0670696
63.6,0.0664574
63.8,0.067503
64.0,0.0670159
64.2,0.0673175
64.4,0.0680549
64.6,0.0681405
64.8,0.0674892
65.0,0.0684792
65.2,0.0675165
65.4,0.0674201
65.6,0.0670529
65.8,0.0668332
