Time (s),Binding (nm)
0.0,0.0
0.2,-0.001493
0.4,0.000886
0.6,0.000419
0.8,0.001574
1.0,0.003118
1.2,0.004003
1.4,0.004544
1.6,0.004844
1.8,0.00497
2.0,0.003987
2.2,0.005965
2.4,0.006019
2.6,0.007076
2.8,0.008241
3.0,0.009038
3.2,0.008611
3.4,0.009343
3.6,0.010707
3.8,0.011685
4.0,0.011727
4.2,0.01226
4.4,0.013346
4.6,0.012099
4.8,0.01137
5.0,0.011886
5.2,0.011752
5.4,0.010843
5.6,0.011438
5.8,0.011509
6.0,0.012269
6.2,0.012599
6.4,0.012801
6.6,0.012718
6.8,0.01255
7.0,0.012753
7.2,0.012118
7.4,0.012386
7.6,0.012771
7.8,0.013076
8.0,0.012917
8.2,0.013377
8.4,0.014989
8.6,0.014315
8.8,0.015199
9.0,0.01667
9.2,0.01746
9.4,0.01662
9.6,0.017659
9.8,0.017121
10.0,0.0159
10.2,0.015556
10.4,0.016163
10.6,0.016595
10.8,0.017588
11.0,0.017377
11.2,0.017844
11.4,0.017468
11.6,0.016892
11.8,0.017346
12.0,0.01685
12.2,0.017569
12.4,0.017723
12.6,0.018069
12.8,0.017246
13.0,0.018373
13.2,0.016942
13.4,0.017119
13.6,0.017442
13.8,0.017307
14.0,0.017646
14.2,0.018281
14.4,0.019263
14.6,0.019825
14.8,0.019472
15.0,0.020128
15.2,0.019762
15.4,0.019503
15.6,0.019552
15.8,0.020205
16.0,0.020041
16.2,0.020853
16.4,0.020311
16.6,0.020457
16.8,0.020882
17.0,0.020679
17.2,0.021207
17.4,0.021481
17.6,0.021079
17.8,0.021845
18.0,0.022763
18.2,0.023142
18.4,0.024055
18.6,0.024455
18.8,0.024337
19.0,0.023908
19.2,0.022937
19.4,0.021776
19.6,0.021917
19.8,0.021677
20.0,0.02206
20.2,0.022545
20.4,0.023617
20.6,0.023569
20.8,0.024468
21.0,0.023826
21.2,0.024021
21.4,0.024685
21.6,0.024771
21.8,0.024108
22.0,0.024852
22.2,0.025481
22.4,0.025578
22.6,0.026212
22.8,0.026929
23.0,0.026396
23.2,0.026083
23.4,0.02554
23.6,0.024938
23.8,0.024681
24.0,0.025537
24.2,0.026002
24.4,0.026311
24.6,0.026929
24.8,0.027955
25.0,0.028973
25.2,0.028937
25.4,0.028596
25.6,0.028556
25.8,0.027827
26.0,0.025448
26.2,0.026123
26.4,0.026405
26.6,0.027008
26.8,0.026945
27.0,0.028884
27.2,0.028899
27.4,0.027813
27.6,0.026745
27.8,0.02575
28.0,0.024954
28.2,0.024306
28.4,0.025313
28.6,0.025889
28.8,0.026808
29.0,0.027674
29.2,0.027916
29.4,0.028343
29.6,0.029895
29.8,0.030386
30.0,0.030806
30.2,0.031106
30.4,0.03114
30.6,0.029666
30.8,0.030123
31.0,0.030764
31.2,0.031158
31.4,0.031503
31.6,0.032141
31.8,0.031299
32.0,0.030308
32.2,0.029505
32.4,0.030283
32.6,0.03027
32.8,0.030383
33.0,0.030833
33.2,0.030921
33.4,0.030734
33.6,0.031524
33.8,0.032284
34.0,0.031625
34.2,0.031811
34.4,0.031004
34.6,0.031652
34.8,0.031822
35.0,0.032577
35.2,0.033084
35.4,0.033018
35.6,0.031961
35.8,0.03148
36.0,0.030986
36.2,0.031006
36.4,0.032002
36.6,0.032679
36.8,0.032329
37.0,0.032688
37.2,0.033069
37.4,0.032257
37.6,0.031831
37.8,0.032694
38.0,0.033198
38.2,0.033169
38.4,0.033649
38.6,0.034472
38.8,0.034459
39.0,0.034377
39.2,0.034844
39.4,0.03503
39.6,0.033349
39.8,0.033096
40.0,0.032315
40.2,0.031723
40.4,0.031915
40.6,0.03288
40.8,0.032852
41.0,0.033798
41.2,0.034739
41.4,0.034193
41.6,0.035223
41.8,0.035625
42.0,0.036329
42.2,0.035609
42.4,0.036794
42.6,0.036013
42.8,0.036211
43.0,0.035687
43.2,0.035638
43.4,0.035916
43.6,0.036152
43.8,0.036255
44.0,0.036279
44.2,0.037006
44.4,0.036958
44.6,0.036765
44.8,0.036932
45.0,0.036594
45.2,0.036113
45.4,0.035842
45.6,0.036003
45.8,0.03697
46.0,0.037116
46.2,0.037692
46.4,0.03706
46.6,0.036911
46.8,0.035673
47.0,0.036055
47.2,0.035415
47.4,0.036108
47.6,0.037446
47.8,0.037667
48.0,0.038036
48.2,0.039579
48.4,0.038295
48.6,0.037412
48.8,0.037983
49.0,0.037924
49.2,0.037313
49.4,0.039044
49.6,0.038823
49.8,0.038457
50.0,0.038793
50.2,0.038542
50.4,0.03794
50.6,0.036876
50.8,0.037748
51.0,0.037276
51.2,0.037858
51.4,0.038542
51.6,0.039882
51.8,0.038842
52.0,0.039537
52.2,0.038813
52.4,0.038612
52.6,0.038808
52.8,0.038878
53.0,0.038666
53.2,0.038911
53.4,0.037915
53.6,0.037905
53.8,0.038407
54.0,0.037767
54.2,0.03741
54.4,0.038259
54.6,0.038523
54.8,0.038769
55.0,0.040022
55.2,0.040348
55.4,0.04099
55.6,0.041077
55.8,0.04199
56.0,0.041286
56.2,0.042061
56.4,0.041085
56.6,0.041082
56.8,0.040807
57.0,0.041793
57.2,0.041619
57.4,0.042005
57.6,0.042608
57.8,0.042778
58.0,0.041648
58.2,0.042057
58.4,0.043137
58.6,0.043149
58.8,0.04233
59.0,0.043203
59.2,0.043913
59.4,0.044099
59.6,0.044432
59.8,0.04431
60.0,0.044892
60.2,0.044085
60.4,0.043313
60.6,0.042469
60.8,0.043204
61.0,0.041512
61.2,0.042175
61.4,0.042551
61.6,0.042792
61.8,0.042894
62.0,0.044286
62.2,0.042421
62.4,0.042789
62.6,0.043023
62.8,0.04226
63.0,0.04149
63.2,0.043963
63.4,0.043244
63.6,0.043338
63.8,0.043548
64.0,0.044356
64.2,0.043353
64.4,0.044195
64.6,0.044096
64.8,0.044049
65.0,0.043929
65.2,0.043588
65.4,0.043717
65.6,0.04335
65.8,0.044338
66.0,0.044508
66.2,0.045146
66.4,0.044667
66.6,0.045637
66.8,0.045079
67.0,0.04478
67.2,0.044835
67.4,0.044742
67.6,0.044098
67.8,0.044052
68.0,0.043966
68.2,0.043996
68.4,0.04489
68.6,0.046172
68.8,0.045157
69.0,0.044933
69.2,0.045244
69.4,0.044867
69.6,0.043489
69.8,0.045593
70.0,0.044926
70.2,0.043927
70.4,0.044447
70.6,0.044556
70.8,0.044406
71.0,0.045807
71.2,0.046995
71.4,0.046057
71.6,0.045864
71.8,0.045085
72.0,0.045649
72.2,0.044817
72.4,0.046378
72.6,0.047419
72.8,0.048591
73.0,0.048461
73.2,0.049001
73.4,0.047359
73.6,0.046907
73.8,0.046344
74.0,0.045745
74.2,0.046572
74.4,0.047903
74.6,0.048879
74.8,0.04846
75.0,0.049068
75.2,0.047709
75.4,0.04709
75.6,0.047068
75.8,0.047607
76.0,0.046773
76.2,0.046906
76.4,0.046501
76.6,0.046036
76.8,0.046244
77.0,0.046876
77.2,0.046455
77.4,0.046824
77.6,0.047581
77.8,0.04712
78.0,0.047389
78.2,0.048421
78.4,0.047794
78.6,0.047372
78.8,0.048316
79.0,0.047999
79.2,0.048393
79.4,0.049086
79.6,0.049016
79.8,0.048002
80.0,0.04831
80.2,0.048176
80.4,0.048611
80.6,0.048527
80.8,0.049742
81.0,0.049179
81.2,0.049982
81.4,0.04983
81.6,0.049934
81.8,0.050113
82.0,0.051196
82.2,0.050251
82.4,0.050024
82.6,0.049609
82.8,0.049249
83.0,0.048462
83.2,0.049098
83.4,0.05001
83.6,0.050715
83.8,0.050701
84.0,0.051041
84.2,0.050408
84.4,0.050903
84.6,0.050717
84.8,0.051412
85.0,0.052303
85.2,0.052849
85.4,0.051527
85.6,0.051928
85.8,0.050603
86.0,0.050991
86.2,0.05058
86.4,0.050875
86.6,0.051498
86.8,0.051479
87.0,0.050157
87.2,0.051191
87.4,0.05099
87.6,0.04986
87.8,0.050675
88.0,0.051402
88.2,0.050435
88.4,0.049961
88.6,0.05029
88.8,0.050442
89.0,0.050016
