Time (s),Binding (nm)
0.0,0.0
0.2,-0.002275
0.4,0.00259
0.6,-0.000271
0.8,0.00022
1.0,0.001209
1.2,0.002999
1.4,0.002987
1.6,0.004448
1.8,0.006052
2.0,0.006069
2.2,0.006663
2.4,0.007473
2.6,0.007654
2.8,0.007446
3.0,0.007305
3.2,0.007297
3.4,0.007686
3.6,0.007008
3.8,0.007604
4.0,0.008339
4.2,0.008122
4.4,0.008593
4.6,0.010116
4.8,0.010411
5.0,0.011673
5.2,0.012149
5.4,0.011007
5.6,0.010254
5.8,0.010961
6.0,0.01158
6.2,0.012491
6.4,0.014311
6.6,0.015679
6.8,0.015756
7.0,0.015712
7.2,0.015316
7.4,0.014341
7.6,0.015171
7.8,0.015399
8.0,0.014423
8.2,0.015917
8.4,0.016958
8.6,0.015816
8.8,0.015796
9.0,0.017161
9.2,0.01582
9.4,0.015805
9.6,0.016487
9.8,0.01775
10.0,0.017954
10.2,0.018759
10.4,0.020099
10.6,0.021185
10.8,0.021232
11.0,0.020889
11.2,0.021254
11.4,0.020206
11.6,0.020706
11.8,0.021187
12.0,0.021931
12.2,0.021872
12.4,0.022652
12.6,0.022595
12.8,0.022959
13.0,0.023299
13.2,0.024174
13.4,0.024885
13.6,0.024377
13.8,0.023699
14.0,0.023937
14.2,0.023831
14.4,0.023745
14.6,0.024911
14.8,0.025432
15.0,0.025522
15.2,0.026284
15.4,0.02672
15.6,0.027144
15.8,0.027414
16.0,0.028231
16.2,0.028675
16.4,0.029921
16.6,0.02953
16.8,0.030772
17.0,0.031295
17.2,0.030705
17.4,0.031035
17.6,0.031285
17.8,0.030152
18.0,0.029599
18.2,0.030251
18.4,0.030502
18.6,0.030965
18.8,0.031789
19.0,0.031988
19.2,0.032042
19.4,0.031221
19.6,0.030826
19.8,0.03081
20.0,0.031497
20.2,0.032633
20.4,0.033393
20.6,0.034026
20.8,0.034554
21.0,0.035214
21.2,0.035795
21.4,0.036659
21.6,0.036847
21.8,0.03692
22.0,0.037813
22.2,0.037036
22.4,0.036403
22.6,0.036893
22.8,0.037709
23.0,0.036286
23.2,0.036669
23.4,0.036374
23.6,0.036597
23.8,0.036126
24.0,0.036739
24.2,0.036721
24.4,0.037567
24.6,0.036601
24.8,0.038257
25.0,0.038917
25.2,0.038324
25.4,0.038149
25.6,0.039295
25.8,0.038289
26.0,0.038117
26.2,0.038724
26.4,0.038912
26.6,0.039147
26.8,0.039525
27.0,0.039835
27.2,0.041026
27.4,0.041336
27.6,0.041047
27.8,0.040977
28.0,0.041116
28.2,0.041305
28.4,0.040869
28.6,0.042468
28.8,0.042336
29.0,0.042213
29.2,0.041468
29.4,0.042235
29.6,0.042048
29.8,0.042057
30.0,0.042245
30.2,0.042499
30.4,0.0425
30.6,0.04279
30.8,0.044075
31.0,0.044723
31.2,0.045699
31.4,0.045575
31.6,0.045059
31.8,0.045115
32.0,0.044587
