Time (s),Binding (nm)
0.0,0.0
0.2,0.001718
0.4,-7e-06
0.6,0.006147
0.8,0.007379
1.0,0.0082
1.2,0.008358
1.4,0.00966
1.6,0.010006
1.8,0.010248
2.0,0.010393
2.2,0.011532
2.4,0.012635
2.6,0.013304
2.8,0.013936
3.0,0.015383
3.2,0.015803
3.4,0.015181
3.6,0.014641
3.8,0.014733
4.0,0.014547
4.2,0.014877
4.4,0.015963
4.6,0.016586
4.8,0.017374
5.0,0.017217
5.2,0.017635
5.4,0.017798
5.6,0.018611
5.8,0.018566
6.0,0.019629
6.2,0.020444
6.4,0.020571
6.6,0.020537
6.8,0.022464
7.0,0.021742
7.2,0.020759
7.4,0.020582
7.6,0.021524
7.8,0.019926
8.0,0.019751
8.2,0.020728
8.4,0.020662
8.6,0.019931
8.8,0.020744
9.0,0.021553
9.2,0.020723
9.4,0.022276
9.6,0.021438
9.8,0.021808
10.0,0.023189
10.2,0.024884
10.4,0.024431
10.6,0.026241
10.8,0.027139
11.0,0.025913
11.2,0.027333
11.4,0.027972
11.6,0.027132
11.8,0.025733
12.0,0.02654
12.2,0.024888
12.4,0.024804
12.6,0.02492
12.8,0.026027
13.0,0.026153
13.2,0.026845
13.4,0.027389
13.6,0.027843
13.8,0.027454
14.0,0.026799
14.2,0.025842
14.4,0.025742
14.6,0.025556
14.8,0.025959
15.0,0.026067
15.2,0.027371
15.4,0.027517
15.6,0.027849
15.8,0.027474
16.0,0.027881
16.2,0.028189
16.4,0.027691
16.6,0.027073
16.8,0.028331
17.0,0.028283
17.2,0.027884
17.4,0.028008
17.6,0.02955
17.8,0.02813
18.0,0.028753
18.2,0.028394
18.4,0.028498
18.6,0.027729
18.8,0.028829
19.0,0.028662
19.2,0.030006
19.4,0.03001
19.6,0.030983
19.8,0.030536
20.0,0.030252
20.2,0.029859
20.4,0.029859
20.6,0.028746
20.8,0.029298
21.0,0.029696
21.2,0.029407
21.4,0.02941
21.6,0.029062
21.8,0.027951
22.0,0.028361
22.2,0.028997
22.4,0.029222
22.6,0.030252
22.8,0.029945
23.0,0.030002
23.2,0.030022
23.4,0.030036
23.6,0.030132
23.8,0.031266
24.0,0.030339
24.2,0.02992
24.4,0.030062
24.6,0.029864
24.8,0.030779
25.0,0.031516
25.2,0.031169
25.4,0.031327
25.6,0.031782
25.8,0.031749
26.0,0.031408
26.2,0.032005
26.4,0.032336
26.6,0.031777
26.8,0.031033
27.0,0.031294
27.2,0.030601
27.4,0.030875
27.6,0.030794
27.8,0.031851
28.0,0.031586
28.2,0.032047
28.4,0.031313
28.6,0.031805
28.8,0.032022
29.0,0.03272
29.2,0.033179
29.4,0.032951
29.6,0.033674
29.8,0.033093
30.0,0.032361
30.2,0.031938
30.4,0.032878
30.6,0.032349
30.8,0.032239
31.0,0.033147
31.2,0.034174
31.4,0.03344
31.6,0.033014
31.8,0.032684
32.0,0.032137
32.2,0.031828
32.4,0.032053
32.6,0.031645
32.8,0.032279
33.0,0.033042
33.2,0.031674
33.4,0.031877
33.6,0.031898
33.8,0.031199
34.0,0.030734
34.2,0.031085
34.4,0.031652
34.6,0.032043
34.8,0.0322
35.0,0.032318
35.2,0.032919
35.4,0.032269
35.6,0.033079
35.8,0.03305
