Time (s),Binding (nm)
0.0,0.0354933
0.2,0.0358422
0.4,0.0325033
0.6,0.0348095
0.8,0.0334948
1.0,0.0328827
1.2,0.0329268
1.4,0.0329857
1.6,0.0325094
1.8,0.0325712
2.0,0.0321199
2.2,0.0317548
2.4,0.0317713
2.6,0.032358
2.8,0.0326011
3.0,0.0339494
3.2,0.0342993
3.4,0.033761
3.6,0.0332433
3.8,0.0328613
4.0,0.0322983
4.2,0.0323657
4.4,0.0321464
4.6,0.0320336
4.8,0.0316633
5.0,0.0318963
5.2,0.0316663
5.4,0.0321289
5.6,0.0325308
5.8,0.0331023
6.0,0.0318456
6.2,0.0319203
6.4,0.0321897
6.6,0.0313539
6.8,0.0308974
7.0,0.0320545
7.2,0.0315613
7.4,0.0328735
7.6,0.0321332
7.8,0.0330156
8.0,0.0334688
8.2,0.0333013
8.4,0.0332859
8.6,0.0343232
8.8,0.0345984
9.0,0.0342513
9.2,0.0349647
9.4,0.0340541
9.6,0.0345879
9.8,0.0338927
10.0,0.0331023
10.2,0.032705
10.4,0.0332949
10.6,0.0327174
10.8,0.0327292
11.0,0.0336386
11.2,0.0347483
11.4,0.0348572
11.6,0.0348746
11.8,0.0344311
12.0,0.0351294
12.2,0.0343018
12.4,0.0336921
12.6,0.0335656
12.8,0.0336017
13.0,0.0321753
13.2,0.0331247
13.4,0.0323331
13.6,0.0331822
13.8,0.0335301
14.0,0.0348766
14.2,0.0343423
14.4,0.0358037
14.6,0.0361022
14.8,0.0365283
15.0,0.0355796
15.2,0.0352025
15.4,0.0344685
15.6,0.0332354
15.8,0.0332926
16.0,0.0346325
16.2,0.0353652
16.4,0.0352687
16.6,0.0363228
16.8,0.0357668
17.0,0.0345643
17.2,0.0339793
17.4,0.0350708
17.6,0.0339098
17.8,0.0343425
18.0,0.0345
18.2,0.0334528
18.4,0.0328984
18.6,0.0325715
18.8,0.0322224
19.0,0.0319069
19.2,0.0329175
19.4,0.0329631
19.6,0.0350937
19.8,0.035197
20.0,0.035681
20.2,0.0365723
20.4,0.0359042
20.6,0.0345212
20.8,0.0351534
21.0,0.0352757
21.2,0.0339785
21.4,0.0348499
21.6,0.0342116
