Time (s),Binding (nm)
0.0,0.033897
0.2,0.03538
0.4,0.036362
0.6,0.034675
0.8,0.034417
1.0,0.034183
1.2,0.033561
1.4,0.033288
1.6,0.032511
1.8,0.032711
2.0,0.034136
2.2,0.033866
2.4,0.033527
2.6,0.03448
2.8,0.033345
3.0,0.032111
3.2,0.032763
3.4,0.031922
3.6,0.031682
3.8,0.032037
4.0,0.032369
4.2,0.031652
4.4,0.032457
4.6,0.032331
4.8,0.03165
5.0,0.032376
5.2,0.032213
5.4,0.032046
5.6,0.031522
5.8,0.031984
6.0,0.030256
6.2,0.031075
6.4,0.031884
6.6,0.032268
6.8,0.03211
7.0,0.033618
7.2,0.033354
7.4,0.033656
7.6,0.033233
7.8,0.033624
8.0,0.032935
8.2,0.032783
8.4,0.031181
8.6,0.031603
8.8,0.031183
9.0,0.032101
9.2,0.032224
9.4,0.031948
9.6,0.031773
9.8,0.031335
10.0,0.030956
10.2,0.030075
10.4,0.030867
10.6,0.030173
10.8,0.030034
11.0,0.029846
11.2,0.031058
11.4,0.030053
11.6,0.030777
11.8,0.030805
12.0,0.030091
12.2,0.029114
12.4,0.029743
12.6,0.029068
12.8,0.029239
13.0,0.029551
13.2,0.028608
13.4,0.028697
13.6,0.029413
13.8,0.028736
14.0,0.028586
14.2,0.029255
14.4,0.029641
14.6,0.029323
14.8,0.030531
15.0,0.03029
15.2,0.031345
15.4,0.030244
15.6,0.031498
15.8,0.030392
16.0,0.030407
16.2,0.029635
16.4,0.029915
16.6,0.028052
16.8,0.028218
17.0,0.027999
17.2,0.027694
17.4,0.028364
17.6,0.029986
17.8,0.029907
18.0,0.030793
18.2,0.031131
18.4,0.030013
18.6,0.028805
18.8,0.028769
19.0,0.028177
19.2,0.027958
19.4,0.029017
19.6,0.029064
19.8,0.029123
20.0,0.029641
20.2,0.030055
20.4,0.029191
20.6,0.028946
20.8,0.02912
21.0,0.028573
21.2,0.027125
21.4,0.027191
21.6,0.027175
21.8,0.027224
22.0,0.026164
22.2,0.02804
22.4,0.027881
22.6,0.027587
22.8,0.028121
23.0,0.030006
23.2,0.029141
23.4,0.03059
23.6,0.030151
23.8,0.029361
24.0,0.028632
24.2,0.029239
24.4,0.029166
24.6,0.02997
24.8,0.030247
25.0,0.030195
25.2,0.02978
25.4,0.028868
25.6,0.028952
25.8,0.028049
26.0,0.027461
26.2,0.027366
26.4,0.02685
26.6,0.026361
26.8,0.027343
27.0,0.026742
27.2,0.02602
27.4,0.026195
27.6,0.026981
27.8,0.026469
28.0,0.027173
28.2,0.027754
28.4,0.028727
28.6,0.028625
28.8,0.028499
29.0,0.028885
29.2,0.029661
29.4,0.028657
29.6,0.028096
29.8,0.027656
30.0,0.027912
30.2,0.026382
30.4,0.025944
30.6,0.026535
30.8,0.027319
31.0,0.026206
31.2,0.02696
31.4,0.027655
31.6,0.02737
31.8,0.026535
32.0,0.026002
32.2,0.025622
32.4,0.026738
32.6,0.026583
32.8,0.027133
33.0,0.028022
33.2,0.029168
33.4,0.028901
33.6,0.028853
33.8,0.029072
34.0,0.030509
34.2,0.029111
34.4,0.028094
34.6,0.027479
34.8,0.027003
35.0,0.026395
35.2,0.027748
35.4,0.027951
35.6,0.028949
35.8,0.028988
36.0,0.028704
36.2,0.026719
36.4,0.025966
36.6,0.025956
36.8,0.025603
37.0,0.02603
37.2,0.027261
37.4,0.027903
37.6,0.026716
37.8,0.026941
38.0,0.025721
38.2,0.025598
38.4,0.025103
38.6,0.025869
38.8,0.025947
39.0,0.025876
39.2,0.025467
39.4,0.026609
39.6,0.02755
39.8,0.027474
40.0,0.028426
40.2,0.028288
40.4,0.027553
40.6,0.026964
40.8,0.027154
41.0,0.027712
41.2,0.027604
41.4,0.027675
41.6,0.028009
41.8,0.027968
42.0,0.026274
42.2,0.027455
42.4,0.026553
42.6,0.025737
42.8,0.026237
43.0,0.026838
43.2,0.026217
43.4,0.027052
43.6,0.027324
43.8,0.025535
44.0,0.025562
44.2,0.025007
44.4,0.024457
44.6,0.023746
44.8,0.025351
45.0,0.025319
45.2,0.026276
45.4,0.027588
45.6,0.027319
45.8,0.025952
46.0,0.026531
46.2,0.025087
46.4,0.023232
46.6,0.023965
46.8,0.025161
47.0,0.024587
47.2,0.025997
47.4,0.026676
47.6,0.02717
47.8,0.026252
48.0,0.02624
48.2,0.025514
48.4,0.024812
48.6,0.02426
48.8,0.024728
49.0,0.024685
49.2,0.024654
49.4,0.024761
49.6,0.025275
49.8,0.025407
50.0,0.025797
50.2,0.025608
50.4,0.027549
50.6,0.027162
50.8,0.027299
51.0,0.027322
51.2,0.028532
51.4,0.027117
51.6,0.026312
51.8,0.026388
52.0,0.026609
52.2,0.025853
52.4,0.02607
52.6,0.02646
52.8,0.026847
53.0,0.026444
53.2,0.025728
53.4,0.02719
53.6,0.027346
53.8,0.026975
54.0,0.026244
54.2,0.026343
54.4,0.024775
54.6,0.023611
54.8,0.023309
55.0,0.024071
55.2,0.023418
55.4,0.024454
55.6,0.026102
55.8,0.025848
56.0,0.025717
56.2,0.026623
56.4,0.025954
56.6,0.024702
56.8,0.025135
57.0,0.025684
57.2,0.025884
57.4,0.026127
57.6,0.027179
57.8,0.027108
58.0,0.027632
58.2,0.028077
58.4,0.02749
58.6,0.027393
58.8,0.029105
59.0,0.028004
59.2,0.028141
59.4,0.02864
59.6,0.029186
59.8,0.028142
60.0,0.027575
60.2,0.027759
60.4,0.027708
60.6,0.0278
60.8,0.026827
61.0,0.027974
61.2,0.027468
61.4,0.026548
61.6,0.02562
61.8,0.026172
62.0,0.025016
62.2,0.024516
62.4,0.025033
62.6,0.024561
62.8,0.024934
63.0,0.025959
63.2,0.026176
63.4,0.026064
63.6,0.027857
63.8,0.027112
64.0,0.02671
64.2,0.026151
64.4,0.025821
64.6,0.024446
64.8,0.024766
65.0,0.02429
65.2,0.024426
65.4,0.025287
65.6,0.025946
65.8,0.026014
66.0,0.026771
66.2,0.027357
66.4,0.026382
66.6,0.025797
