Time (s),Binding (nm)
0.0,0.0752506
0.2,0.0769061
0.4,0.0703537
0.6,0.0737944
0.8,0.0729403
1.0,0.0732407
1.2,0.0722679
1.4,0.0723253
1.6,0.072504
1.8,0.0717137
2.0,0.0716383
2.2,0.0728835
2.4,0.074071
2.6,0.0729951
2.8,0.0739113
3.0,0.0729834
3.2,0.071522
3.4,0.0708729
3.6,0.0700575
3.8,0.0684731
4.0,0.0686226
4.2,0.0692599
4.4,0.0690552
4.6,0.0709448
4.8,0.0713216
5.0,0.0712676
5.2,0.0713605
5.4,0.0721648
5.6,0.0717379
5.8,0.0722244
6.0,0.0716475
6.2,0.070781
6.4,0.0709815
6.6,0.070428
6.8,0.0704009
7.0,0.071147
7.2,0.0710538
7.4,0.0699297
7.6,0.0698561
7.8,0.0691741
8.0,0.0700499
8.2,0.0698028
8.4,0.0706317
8.6,0.0708983
8.8,0.0712594
9.0,0.070055
9.2,0.0711323
9.4,0.0720046
9.6,0.0715789
9.8,0.0711538
10.0,0.0703908
10.2,0.0703184
10.4,0.0687323
10.6,0.0683303
10.8,0.0689729
11.0,0.0693463
11.2,0.0691844
11.4,0.0686705
11.6,0.0699213
11.8,0.0696604
12.0,0.0693746
12.2,0.0685896
12.4,0.0687667
12.6,0.0676082
12.8,0.0673247
13.0,0.0690552
13.2,0.0689019
13.4,0.0701165
13.6,0.0694468
13.8,0.0690265
14.0,0.0680439
14.2,0.0683501
14.4,0.0670811
14.6,0.068064
14.8,0.0688692
15.0,0.0688372
15.2,0.0699844
15.4,0.0702296
15.6,0.0697453
15.8,0.0686712
16.0,0.0688004
16.2,0.0677787
16.4,0.0686693
16.6,0.0687164
16.8,0.0684758
17.0,0.068346
17.2,0.0679231
17.4,0.0662112
17.6,0.0670477
17.8,0.0672592
18.0,0.0661506
18.2,0.0668976
18.4,0.0666688
18.6,0.0660997
18.8,0.0666005
19.0,0.0680766
19.2,0.0675421
19.4,0.0677171
19.6,0.0676946
19.8,0.0678492
20.0,0.0670522
20.2,0.0670851
20.4,0.06775
20.6,0.0677705
20.8,0.0673544
21.0,0.0658824
21.2,0.0664195
21.4,0.0664794
21.6,0.0664745
21.8,0.0668615
22.0,0.0684574
22.2,0.0674349
22.4,0.0670673
22.6,0.0667887
22.8,0.066763
23.0,0.065525
23.2,0.0663771
23.4,0.0666324
23.6,0.0658788
23.8,0.0658884
24.0,0.067589
24.2,0.0672023
24.4,0.0677541
24.6,0.0683083
24.8,0.0672851
25.0,0.0663829
25.2,0.0661017
25.4,0.0649985
25.6,0.0649687
25.8,0.0652767
26.0,0.0660251
26.2,0.0657781
26.4,0.0660178
26.6,0.0659622
26.8,0.0673819
27.0,0.0673087
27.2,0.0675319
27.4,0.0676451
27.6,0.0678339
27.8,0.0669472
28.0,0.0663274
28.2,0.0661069
28.4,0.0655045
28.6,0.0658701
28.8,0.0670063
29.0,0.0665869
29.2,0.0667204
29.4,0.067002
29.6,0.0671792
29.8,0.0654138
30.0,0.0665993
30.2,0.0666078
30.4,0.0671298
30.6,0.0668694
30.8,0.0670159
31.0,0.066749
31.2,0.0672099
31.4,0.0669308
31.6,0.0668108
31.8,0.0661883
32.0,0.0660902
32.2,0.0658695
32.4,0.0657212
32.6,0.0653018
32.8,0.0662948
33.0,0.065992
33.2,0.0663414
33.4,0.0663302
33.6,0.0658755
33.8,0.0665948
34.0,0.0657928
34.2,0.0648458
34.4,0.0644293
34.6,0.0644236
34.8,0.0635856
35.0,0.0645477
35.2,0.0658344
35.4,0.0659483
35.6,0.0670248
35.8,0.0668242
36.0,0.066791
36.2,0.0653634
36.4,0.0658185
36.6,0.0654103
36.8,0.0658092
37.0,0.0657605
37.2,0.0671593
37.4,0.0666554
37.6,0.0666607
37.8,0.0668688
38.0,0.066464
38.2,0.0662645
38.4,0.0673779
38.6,0.0670856
38.8,0.0656124
39.0,0.0653389
39.2,0.064795
39.4,0.0635023
39.6,0.063232
39.8,0.063953
40.0,0.0645108
40.2,0.0644296
40.4,0.0647419
40.6,0.0650304
40.8,0.0650407
41.0,0.064361
41.2,0.064242
41.4,0.0634175
41.6,0.063103
41.8,0.0621376
42.0,0.0623563
42.2,0.0617757
42.4,0.0622611
42.6,0.062067
42.8,0.0633477
43.0,0.0635069
43.2,0.0634093
43.4,0.063849
43.6,0.064492
43.8,0.0639145
44.0,0.0640548
44.2,0.0638756
44.4,0.0638501
44.6,0.0628039
44.8,0.0634811
45.0,0.0626146
45.2,0.0632101
45.4,0.0629541
45.6,0.064582
45.8,0.0639709
46.0,0.0642382
46.2,0.0641833
46.4,0.0653735
46.6,0.0640023
46.8,0.0644933
47.0,0.0655455
47.2,0.0656409
47.4,0.0644155
47.6,0.0646719
47.8,0.0632165
48.0,0.0622957
48.2,0.06206
48.4,0.0623788
48.6,0.0621079
48.8,0.0634153
49.0,0.064238
49.2,0.0650389
49.4,0.0648678
49.6,0.0656293
49.8,0.0645081
50.0,0.0639241
50.2,0.0631764
50.4,0.06357
50.6,0.0632183
50.8,0.0636356
51.0,0.0635303
51.2,0.0636636
51.4,0.0634783
51.6,0.0631785
51.8,0.0628584
52.0,0.063202
52.2,0.0634892
52.4,0.063856
52.6,0.0646253
52.8,0.0654388
53.0,0.065071
53.2,0.0643741
53.4,0.0638221
53.6,0.0640313
53.8,0.0641647
54.0,0.0645381
54.2,0.0650593
54.4,0.0644493
54.6,0.0632195
54.8,0.063595
55.0,0.0625791
55.2,0.0622192
55.4,0.062998
55.6,0.0642964
55.8,0.0625455
56.0,0.0627908
56.2,0.062672
56.4,0.0622626
56.6,0.061307
56.8,0.0620314
57.0,0.06289
57.2,0.0645301
57.4,0.0640577
57.6,0.0641077
57.8,0.0648966
58.0,0.0640082
58.2,0.0626316
58.4,0.0626792
58.6,0.0635177
58.8,0.0640289
59.0,0.0646984
59.2,0.064839
59.4,0.0659673
59.6,0.066106
59.8,0.0654161
60.0,0.065057
60.2,0.0650443
60.4,0.0636739
60.6,0.0631349
60.8,0.0631693
61.0,0.0637826
61.2,0.0631716
61.4,0.0647678
61.6,0.0638208
61.8,0.0637898
62.0,0.0629435
62.2,0.063069
62.4,0.0622759
62.6,0.0636418
62.8,0.0622517
63.0,0.0624758
63.2,0.063138
63.4,0.0628887
63.6,0.0628016
63.8,0.0636828
64.0,0.0631302
64.2,0.0629661
64.4,0.062313
64.6,0.0619285
64.8,0.0619099
65.0,0.0625993
65.2,0.063479
65.4,0.0647862
65.6,0.063777
65.8,0.0645823
66.0,0.0646517
66.2,0.0628161
66.4,0.0624792
66.6,0.0636163
66.8,0.0634269
67.0,0.0626251
67.2,0.0636025
67.4,0.0628447
67.6,0.0635228
67.8,0.0632651
68.0,0.0641696
68.2,0.0641427
68.4,0.064593
68.6,0.0642317
68.8,0.0640853
69.0,0.0638345
69.2,0.0628976
69.4,0.0627698
69.6,0.0617619
69.8,0.0606029
70.0,0.060403
70.2,0.0614266
70.4,0.0614427
70.6,0.0629499
70.8,0.0642073
71.0,0.0645473
71.2,0.0638196
71.4,0.0647494
71.6,0.064638
71.8,0.0644907
72.0,0.0636019
72.2,0.0650154
72.4,0.0645219
72.6,0.0633738
72.8,0.0632506
73.0,0.0637945
73.2,0.0628839
73.4,0.0626636
73.6,0.0624233
73.8,0.0625901
74.0,0.0622403
74.2,0.0630415
74.4,0.0636847
74.6,0.0638534
74.8,0.0632878
75.0,0.0637043
75.2,0.0626861
75.4,0.0617188
75.6,0.0626237
75.8,0.0628112
76.0,0.06385
76.2,0.0643999
76.4,0.0645792
76.6,0.0642978
76.8,0.0653141
77.0,0.0646394
77.2,0.0645914
77.4,0.0639936
77.6,0.0638152
77.8,0.0637613
78.0,0.0633881
78.2,0.0621827
78.4,0.0632919
78.6,0.0629352
78.8,0.062004
79.0,0.0619462
79.2,0.0630563
79.4,0.0619378
79.6,0.0612181
79.8,0.0616495
80.0,0.062017
80.2,0.061272
80.4,0.0612442
80.6,0.0622697
80.8,0.062538
81.0,0.0611184
81.2,0.0614285
81.4,0.061804
81.6,0.0612118
81.8,0.0608171
82.0,0.0616618
82.2,0.0622334
82.4,0.061784
82.6,0.061699
82.8,0.062531
83.0,0.0621181
83.2,0.0607753
83.4,0.0616559
83.6,0.0618804
83.8,0.0612065
84.0,0.0611085
84.2,0.0620586
84.4,0.0620798
84.6,0.0619064
84.8,0.0625813
85.0,0.0632443
85.2,0.0623756
85.4,0.0621461
85.6,0.0616684
85.8,0.0598406
86.0,0.060595
86.2,0.0616548
86.4,0.0618851
86.6,0.0617903
86.8,0.0632659
87.0,0.0621724
87.2,0.061814
87.4,0.0617307
87.6,0.0629798
87.8,0.0624675
88.0,0.0628769
88.2,0.0626018
88.4,0.0621517
88.6,0.0614615
88.8,0.062003
89.0,0.0619166
89.2,0.0620728
89.4,0.0622443
89.6,0.0629199
89.8,0.0628514
90.0,0.0619713
90.2,0.061363
90.4,0.0609364
90.6,0.0609067
90.8,0.059981
91.0,0.0613878
91.2,0.0617078
91.4,0.0633857
91.6,0.0623212
91.8,0.0628945
92.0,0.0622572
92.2,0.0622675
92.4,0.0605005
92.6,0.0599192
92.8,0.0594166
93.0,0.0593594
93.2,0.0589494
93.4,0.0604586
93.6,0.060701
93.8,0.0612196
94.0,0.0606409
94.2,0.0622558
94.4,0.061203
94.6,0.0630531
94.8,0.0619909
95.0,0.0629594
95.2,0.0625619
95.4,0.0620924
95.6,0.0607065
95.8,0.0620656
96.0,0.0617765
96.2,0.0621351
96.4,0.062546
96.6,0.0628467
96.8,0.0621199
97.0,0.0616837
97.2,0.0607774
97.4,0.0608318
97.6,0.0605018
97.8,0.0606812
98.0,0.0607965
98.2,0.0611555
98.4,0.0615637
98.6,0.0621072
98.8,0.0628394
99.0,0.0643077
99.2,0.0644206
99.4,0.0642214
99.6,0.0645873
99.8,0.0645465
100.0,0.0636351
100.2,0.0639551
100.4,0.0632394
100.6,0.0625782
100.8,0.061215
101.0,0.0611675
101.2,0.0603898
101.4,0.0608165
101.6,0.0608726
101.8,0.0614951
102.0,0.0610599
102.2,0.0618196
102.4,0.0616266
102.6,0.0617951
102.8,0.0620406
103.0,0.0620294
103.2,0.0618053
103.4,0.0627327
103.6,0.0634638
103.8,0.0637055
104.0,0.0640345
104.2,0.0633209
104.4,0.0633406
104.6,0.0625794
104.8,0.0624537
105.0,0.0614518
105.2,0.0616171
105.4,0.0608751
105.6,0.0604566
105.8,0.0607027
106.0,0.0623911
106.2,0.0629489
106.4,0.0633787
106.6,0.063156
106.8,0.0628143
107.0,0.0621817
107.2,0.0625008
107.4,0.0632986
107.6,0.0631482
107.8,0.0637221
108.0,0.0639336
108.2,0.0629774
108.4,0.0616107
108.6,0.062658
108.8,0.0612747
109.0,0.0612551
109.2,0.0615331
109.4,0.062269
109.6,0.0608772
109.8,0.061434
110.0,0.0614201
