Time (s),Binding (nm)
0.0,0.020965
0.2,0.020965
0.4,0.020965
0.6,0.020965
0.8,0.020965
1.0,0.020965
1.2,0.020965
1.4,0.020965
1.6,0.020965
1.8,0.0188608
2.0,0.019034
2.2,0.0195706
2.4,0.0206615
2.6,0.0181904
2.8,0.0168847
3.0,0.0171513
3.2,0.0167248
3.4,0.0148849
3.6,0.0153946
3.8,0.017615
4.0,0.0168524
4.2,0.0162071
4.4,0.0166975
4.6,0.0175011
4.8,0.0188436
5.0,0.0188619
5.2,0.0196363
5.4,0.0178137
5.6,0.0176574
5.8,0.0147583
6.0,0.0150848
6.2,0.0155747
6.4,0.0178289
6.6,0.0175999
6.8,0.0188321
7.0,0.0196074
7.2,0.0190124
7.4,0.0194713
7.6,0.018599
7.8,0.0187486
8.0,0.0160776
8.2,0.0148255
8.4,0.0156682
8.6,0.0179628
8.8,0.0160461
9.0,0.0161453
9.2,0.0175151
9.4,0.0159201
9.6,0.0148493
9.8,0.0155176
10.0,0.0166456
10.2,0.0163409
10.4,0.0168629
10.6,0.0157672
10.8,0.0162594
11.0,0.0169212
11.2,0.0176472
11.4,0.0175101
11.6,0.018173
11.8,0.0187439
12.0,0.0176678
12.2,0.0168363
12.4,0.0154696
12.6,0.0143272
12.8,0.0137004
13.0,0.0140938
13.2,0.0140908
13.4,0.0152293
13.6,0.016437
13.8,0.0159326
14.0,0.0149046
14.2,0.0149595
14.4,0.0156715
14.6,0.0161655
14.8,0.0175714
15.0,0.018396
15.2,0.0189906
15.4,0.0172128
15.6,0.016369
15.8,0.0170614
16.0,0.0169877
16.2,0.0172155
16.4,0.0177747
16.6,0.0174405
16.8,0.0153785
17.0,0.0154312
17.2,0.0156911
17.4,0.0154849
17.6,0.0160695
17.8,0.0182628
18.0,0.0177622
18.2,0.0172612
18.4,0.0181659
18.6,0.0193846
18.8,0.0182194
19.0,0.018481
19.2,0.0178007
19.4,0.0181843
19.6,0.016573
19.8,0.0175632
20.0,0.0159002
20.2,0.0161784
20.4,0.0156993
20.6,0.0160113
20.8,0.0149751
21.0,0.018082
21.2,0.0161048
21.4,0.0156017
21.6,0.0159131
21.8,0.0147904
22.0,0.0136063
22.2,0.0157752
22.4,0.0168479
22.6,0.0159114
22.8,0.0178219
23.0,0.0194094
23.2,0.0191633
23.4,0.0194162
23.6,0.0216935
23.8,0.0202135
24.0,0.0181126
24.2,0.0177237
24.4,0.0168065
24.6,0.0149675
24.8,0.0165436
25.0,0.0166701
25.2,0.0175298
25.4,0.0172455
25.6,0.0164753
25.8,0.0147282
26.0,0.0155732
26.2,0.0149652
26.4,0.014264
26.6,0.0164538
26.8,0.0156271
27.0,0.0148713
