Time (s),Binding (nm)
0.0,0.035964
0.2,0.035964
0.4,0.035964
0.6,0.035964
0.8,0.035964
1.0,0.035964
1.2,0.035964
1.4,0.035964
1.6,0.035964
1.8,0.034573
2.0,0.034812
2.2,0.03563
2.4,0.035045
2.6,0.035235
2.8,0.035465
3.0,0.036239
3.2,0.034201
3.4,0.033551
3.6,0.03349
3.8,0.032021
4.0,0.031796
4.2,0.033786
4.4,0.034347
4.6,0.034404
4.8,0.035773
5.0,0.034842
5.2,0.034197
5.4,0.034509
5.6,0.034674
5.8,0.035425
6.0,0.035103
6.2,0.034933
6.4,0.034944
6.6,0.034894
6.8,0.033864
7.0,0.035
7.2,0.0354
7.4,0.03561
7.6,0.035769
7.8,0.036735
8.0,0.036512
8.2,0.035831
8.4,0.036783
8.6,0.036683
8.8,0.036976
9.0,0.036941
9.2,0.036973
9.4,0.036371
9.6,0.037021
9.8,0.036624
10.0,0.036751
10.2,0.037696
10.4,0.037387
10.6,0.037174
10.8,0.036087
11.0,0.035839
11.2,0.035969
11.4,0.035495
11.6,0.035328
11.8,0.035418
12.0,0.036044
12.2,0.035419
12.4,0.035671
12.6,0.035295
12.8,0.036257
13.0,0.036875
13.2,0.036138
13.4,0.037234
13.6,0.037652
13.8,0.037934
14.0,0.037791
14.2,0.039992
14.4,0.038523
14.6,0.038287
14.8,0.038622
15.0,0.039226
15.2,0.038318
15.4,0.038747
15.6,0.039498
15.8,0.038428
16.0,0.037304
16.2,0.036779
16.4,0.03699
16.6,0.036785
16.8,0.03686
17.0,0.036806
17.2,0.037453
17.4,0.03756
17.6,0.037761
17.8,0.038095
18.0,0.037619
18.2,0.037853
18.4,0.038288
18.6,0.03781
18.8,0.038207
19.0,0.038826
19.2,0.037947
19.4,0.038256
19.6,0.038341
19.8,0.037875
20.0,0.038664
20.2,0.038772
20.4,0.038623
20.6,0.037894
20.8,0.037612
21.0,0.03658
21.2,0.037415
21.4,0.037249
21.6,0.037666
21.8,0.038273
22.0,0.038614
22.2,0.037705
22.4,0.037395
22.6,0.037945
22.8,0.037528
23.0,0.037397
23.2,0.037339
23.4,0.03746
23.6,0.037821
23.8,0.037858
24.0,0.03853
24.2,0.038051
24.4,0.038243
24.6,0.036829
24.8,0.036166
25.0,0.035895
25.2,0.037041
25.4,0.036262
25.6,0.037105
25.8,0.037694
26.0,0.036935
26.2,0.036419
26.4,0.0373
26.6,0.038217
26.8,0.038376
27.0,0.038807
27.2,0.038783
27.4,0.037711
27.6,0.036046
27.8,0.036578
28.0,0.036322
28.2,0.037293
28.4,0.038321
28.6,0.039022
28.8,0.038398
29.0,0.03865
29.2,0.038187
29.4,0.037938
29.6,0.038454
29.8,0.037808
30.0,0.039006
30.2,0.038765
30.4,0.039319
30.6,0.039432
30.8,0.041329
31.0,0.039985
31.2,0.040575
31.4,0.040627
31.6,0.039996
