Time (s),Binding (nm)
0.0,0.0626469
0.2,0.0626469
0.4,0.0626469
0.6,0.0611985
0.8,0.0607265
1.0,0.0605932
1.2,0.0597645
1.4,0.0601798
1.6,0.0605505
1.8,0.0602551
2.0,0.0606308
2.2,0.060291
2.4,0.0601475
2.6,0.0601164
2.8,0.0605803
3.0,0.0599449
3.2,0.0600256
3.4,0.0596625
3.6,0.0602681
3.8,0.0603633
4.0,0.0608472
4.2,0.0608743
4.4,0.0614046
4.6,0.0609802
4.8,0.0605055
5.0,0.0598944
5.2,0.060403
5.4,0.0606057
5.6,0.0605459
5.8,0.0614683
6.0,0.0610573
6.2,0.0615386
6.4,0.0612413
6.6,0.0611147
6.8,0.0612468
7.0,0.0618693
7.2,0.0612181
7.4,0.060781
7.6,0.0608024
7.8,0.060432
8.0,0.0599714
8.2,0.0596389
8.4,0.0593362
8.6,0.0599737
8.8,0.0590974
9.0,0.0594028
9.2,0.0594912
9.4,0.0597986
9.6,0.0586055
9.8,0.0585617
10.0,0.0586523
10.2,0.0595852
10.4,0.0596723
10.6,0.0596982
10.8,0.0605438
11.0,0.060644
11.2,0.0597481
11.4,0.059634
11.6,0.060219
11.8,0.0596578
12.0,0.0600189
12.2,0.0601359
12.4,0.0611094
12.6,0.0608365
12.8,0.0612161
13.0,0.0605901
13.2,0.0600791
13.4,0.0599091
13.6,0.0594608
13.8,0.0586067
14.0,0.0588887
14.2,0.0593222
14.4,0.0586075
14.6,0.0599379
14.8,0.0603989
15.0,0.0612374
15.2,0.0607255
15.4,0.0614809
15.6,0.0609698
15.8,0.0612005
16.0,0.0599375
16.2,0.059987
16.4,0.0595229
16.6,0.058866
16.8,0.058593
17.0,0.0589343
17.2,0.0603626
17.4,0.0607931
17.6,0.0620612
17.8,0.0621412
18.0,0.0615909
18.2,0.0598216
18.4,0.059067
18.6,0.0589704
18.8,0.059219
19.0,0.0587072
19.2,0.0593471
19.4,0.0587896
19.6,0.0580519
19.8,0.0578129
20.0,0.0593306
20.2,0.0594553
20.4,0.0604093
20.6,0.0611429
20.8,0.0609109
21.0,0.0608447
21.2,0.0610737
21.4,0.0614033
21.6,0.0615899
21.8,0.0619048
22.0,0.0609735
22.2,0.0611938
22.4,0.0610974
22.6,0.0605259
22.8,0.0608296
23.0,0.0615308
23.2,0.0618521
23.4,0.0613006
23.6,0.0614525
23.8,0.061534
24.0,0.0615041
24.2,0.0604287
24.4,0.0607513
24.6,0.060072
24.8,0.0595019
25.0,0.0591191
25.2,0.059462
25.4,0.0594699
25.6,0.059942
25.8,0.0596949
26.0,0.060408
26.2,0.060353
26.4,0.060566
26.6,0.060105
26.8,0.0611545
27.0,0.0607198
27.2,0.0609928
27.4,0.0600626
27.6,0.0608847
27.8,0.0602899
28.0,0.0605885
28.2,0.0597332
28.4,0.0609393
28.6,0.0597518
28.8,0.0595407
29.0,0.0586875
29.2,0.0598983
29.4,0.0596296
29.6,0.0597274
29.8,0.0596276
30.0,0.0609392
30.2,0.0597703
30.4,0.0596158
30.6,0.0592912
30.8,0.0589724
31.0,0.0588103
31.2,0.0596322
31.4,0.0593194
31.6,0.0598457
31.8,0.0607192
32.0,0.0596338
32.2,0.0595124
32.4,0.0605309
32.6,0.0609097
32.8,0.0604478
33.0,0.0609051
33.2,0.0609892
33.4,0.0610535
33.6,0.06101
33.8,0.0615374
34.0,0.0621141
34.2,0.0616902
34.4,0.0605468
34.6,0.0607116
34.8,0.0601417
35.0,0.0604038
35.2,0.0600056
35.4,0.0607415
35.6,0.0607145
35.8,0.0617092
36.0,0.0605468
36.2,0.0609765
36.4,0.0606502
36.6,0.0599979
36.8,0.0591221
37.0,0.0592698
37.2,0.059092
37.4,0.0590498
37.6,0.0592776
37.8,0.0599488
38.0,0.060742
38.2,0.0616082
38.4,0.0617764
38.6,0.0618499
38.8,0.0611328
39.0,0.0610502
39.2,0.0600612
39.4,0.0607349
39.6,0.0609139
39.8,0.0605977
40.0,0.0600471
40.2,0.0598199
40.4,0.0590972
40.6,0.0587422
40.8,0.0590537
41.0,0.0585858
41.2,0.0595145
41.4,0.0594979
41.6,0.060606
41.8,0.0601809
42.0,0.0606112
42.2,0.0598276
42.4,0.0597052
42.6,0.058359
42.8,0.0591307
43.0,0.0608694
43.2,0.0613938
43.4,0.0605351
43.6,0.0614629
43.8,0.0617919
44.0,0.0598683
44.2,0.059439
44.4,0.0599149
44.6,0.0599281
44.8,0.0583775
45.0,0.059502
45.2,0.0605186
45.4,0.0599788
45.6,0.060064
45.8,0.0613409
46.0,0.0609994
46.2,0.059837
46.4,0.0605482
46.6,0.059308
46.8,0.0594441
47.0,0.0591582
47.2,0.0592446
47.4,0.0592043
47.6,0.059564
47.8,0.0593037
48.0,0.0597503
48.2,0.0599857
48.4,0.0602093
48.6,0.0602741
48.8,0.0595399
49.0,0.0587142
49.2,0.0586096
49.4,0.0583779
49.6,0.0587244
49.8,0.0589375
50.0,0.0594894
50.2,0.0596601
50.4,0.0600181
