Time (s),Binding (nm)
0.0,0.0
0.2,0.004473
0.4,0.00539
0.6,0.004208
0.8,0.006721
1.0,0.008246
1.2,0.010235
1.4,0.010605
1.6,0.01154
1.8,0.010585
2.0,0.011765
2.2,0.010439
2.4,0.011265
2.6,0.010576
2.8,0.010099
3.0,0.009925
3.2,0.010112
3.4,0.009909
3.6,0.010789
3.8,0.012893
4.0,0.01295
4.2,0.013355
4.4,0.013045
4.6,0.014076
4.8,0.012803
5.0,0.012466
5.2,0.012383
5.4,0.013182
5.6,0.012627
5.8,0.012608
6.0,0.012657
6.2,0.013091
6.4,0.013474
6.6,0.014219
6.8,0.014585
7.0,0.015584
7.2,0.015962
7.4,0.015603
7.6,0.014821
7.8,0.015012
8.0,0.015031
8.2,0.014338
8.4,0.013965
8.6,0.013843
8.8,0.014445
9.0,0.013904
9.2,0.014933
9.4,0.0145
9.6,0.015589
9.8,0.014941
10.0,0.015019
10.2,0.015155
10.4,0.016825
10.6,0.016112
10.8,0.01597
11.0,0.016131
11.2,0.015535
11.4,0.015196
11.6,0.015032
11.8,0.015662
12.0,0.015866
12.2,0.016309
12.4,0.015421
12.6,0.0165
12.8,0.016654
13.0,0.01717
13.2,0.01595
13.4,0.016325
13.6,0.015066
13.8,0.015097
14.0,0.015091
14.2,0.015876
14.4,0.016753
14.6,0.016745
14.8,0.016459
15.0,0.016043
15.2,0.015858
15.4,0.015933
15.6,0.016953
15.8,0.016475
16.0,0.017344
16.2,0.017221
16.4,0.016319
16.6,0.016827
16.8,0.017756
17.0,0.017412
17.2,0.018931
17.4,0.019461
17.6,0.018493
17.8,0.018232
18.0,0.018203
18.2,0.017099
18.4,0.017467
18.6,0.017725
18.8,0.018195
19.0,0.017432
19.2,0.017842
19.4,0.017809
19.6,0.018468
19.8,0.017828
20.0,0.018296
20.2,0.018553
20.4,0.017764
20.6,0.017228
20.8,0.017339
21.0,0.016782
21.2,0.016448
21.4,0.017631
21.6,0.017846
21.8,0.017929
22.0,0.019198
22.2,0.019423
22.4,0.018774
22.6,0.018408
22.8,0.018214
23.0,0.018322
23.2,0.019196
23.4,0.019491
23.6,0.019857
23.8,0.020657
24.0,0.020413
24.2,0.019786
24.4,0.019853
24.6,0.019769
24.8,0.019706
25.0,0.019701
25.2,0.019621
25.4,0.019983
25.6,0.020071
25.8,0.020874
26.0,0.021011
26.2,0.020995
26.4,0.020215
26.6,0.019886
26.8,0.019151
27.0,0.019342
27.2,0.019058
27.4,0.019295
27.6,0.01929
27.8,0.019139
28.0,0.019354
28.2,0.018758
28.4,0.018894
28.6,0.019862
28.8,0.019044
29.0,0.017805
29.2,0.018391
29.4,0.018142
29.6,0.017729
29.8,0.018727
30.0,0.019102
30.2,0.019878
30.4,0.019803
30.6,0.019234
30.8,0.018986
31.0,0.01972
31.2,0.019265
31.4,0.019788
31.6,0.020955
31.8,0.02112
32.0,0.020888
32.2,0.0205
32.4,0.0208
32.6,0.021179
32.8,0.021817
33.0,0.022399
33.2,0.023442
33.4,0.024553
33.6,0.023521
33.8,0.022363
34.0,0.022157
34.2,0.021104
34.4,0.020024
34.6,0.019066
34.8,0.019512
35.0,0.019052
35.2,0.018874
35.4,0.019531
35.6,0.019876
35.8,0.020262
36.0,0.019872
36.2,0.020645
36.4,0.019825
36.6,0.021118
36.8,0.020027
37.0,0.020296
37.2,0.020097
37.4,0.020933
37.6,0.020901
37.8,0.021769
38.0,0.021906
38.2,0.022358
38.4,0.021131
38.6,0.020933
38.8,0.020963
39.0,0.020474
39.2,0.020678
39.4,0.021538
39.6,0.02219
39.8,0.022653
40.0,0.022743
40.2,0.022375
40.4,0.02251
40.6,0.02186
40.8,0.021586
41.0,0.02292
41.2,0.022822
41.4,0.023114
41.6,0.024091
41.8,0.024108
42.0,0.023145
42.2,0.023318
42.4,0.023668
42.6,0.022528
42.8,0.022815
43.0,0.023674
43.2,0.02256
43.4,0.021791
43.6,0.022292
43.8,0.020676
44.0,0.020037
44.2,0.022027
44.4,0.022336
44.6,0.021514
44.8,0.022311
45.0,0.023777
45.2,0.023307
45.4,0.02299
45.6,0.022996
45.8,0.02372
46.0,0.022523
46.2,0.021553
46.4,0.02114
46.6,0.021973
46.8,0.022463
47.0,0.022816
47.2,0.022894
47.4,0.023574
47.6,0.023501
47.8,0.022199
48.0,0.022474
48.2,0.022828
48.4,0.022294
48.6,0.022175
48.8,0.023345
49.0,0.023011
49.2,0.023966
49.4,0.023623
49.6,0.023695
49.8,0.02365
50.0,0.024226
50.2,0.023011
50.4,0.023945
50.6,0.02322
50.8,0.023174
51.0,0.022803
51.2,0.023342
51.4,0.022971
51.6,0.02382
51.8,0.023578
52.0,0.02376
52.2,0.023328
52.4,0.023309
52.6,0.022936
52.8,0.02312
53.0,0.02349
53.2,0.024587
53.4,0.025705
53.6,0.026008
53.8,0.026457
54.0,0.025514
54.2,0.024906
54.4,0.023826
54.6,0.023522
54.8,0.022942
55.0,0.022627
55.2,0.022834
55.4,0.023105
55.6,0.023881
55.8,0.024411
56.0,0.024919
56.2,0.02465
56.4,0.024461
56.6,0.023382
56.8,0.022845
57.0,0.021967
57.2,0.021993
57.4,0.022468
57.6,0.02351
57.8,0.024131
58.0,0.025098
58.2,0.025317
58.4,0.025322
58.6,0.024772
58.8,0.024904
59.0,0.024072
59.2,0.024007
59.4,0.02386
59.6,0.024649
59.8,0.023813
60.0,0.024658
60.2,0.025087
60.4,0.024933
60.6,0.024666
60.8,0.025488
61.0,0.025341
61.2,0.025459
61.4,0.025709
61.6,0.024424
61.8,0.024528
62.0,0.024782
62.2,0.023569
62.4,0.023029
62.6,0.024387
62.8,0.023611
63.0,0.023629
63.2,0.025261
63.4,0.025592
63.6,0.025208
63.8,0.025556
64.0,0.024999
64.2,0.023631
64.4,0.023637
64.6,0.023816
64.8,0.023343
65.0,0.023146
65.2,0.02376
65.4,0.023383
65.6,0.023116
65.8,0.023549
66.0,0.024212
66.2,0.023952
66.4,0.024315
66.6,0.023862
66.8,0.023859
67.0,0.023808
67.2,0.024895
67.4,0.02578
67.6,0.027243
67.8,0.028458
68.0,0.028436
68.2,0.027142
68.4,0.025883
68.6,0.024782
68.8,0.023099
69.0,0.022873
69.2,0.024287
69.4,0.025462
69.6,0.025775
69.8,0.025767
70.0,0.026787
70.2,0.024685
70.4,0.023941
70.6,0.025245
70.8,0.02592
71.0,0.025029
71.2,0.025836
71.4,0.026443
71.6,0.025954
71.8,0.02518
72.0,0.025664
72.2,0.027176
72.4,0.026824
72.6,0.025759
72.8,0.026478
73.0,0.026241
73.2,0.024731
73.4,0.02501
73.6,0.025562
73.8,0.025135
74.0,0.026029
74.2,0.025661
74.4,0.025817
74.6,0.0251
74.8,0.02618
75.0,0.025559
75.2,0.027055
75.4,0.027266
75.6,0.02723
75.8,0.026183
76.0,0.025645
76.2,0.02462
76.4,0.023292
76.6,0.025186
76.8,0.025323
77.0,0.025339
77.2,0.026669
77.4,0.027016
77.6,0.026554
77.8,0.026588
78.0,0.026943
78.2,0.025811
78.4,0.026447
78.6,0.026269
78.8,0.026115
79.0,0.02633
79.2,0.026489
79.4,0.026619
79.6,0.025455
79.8,0.026068
80.0,0.025878
80.2,0.026577
80.4,0.026311
80.6,0.027304
80.8,0.027292
81.0,0.026912
81.2,0.02643
81.4,0.025893
81.6,0.026005
81.8,0.026604
82.0,0.026244
82.2,0.02687
82.4,0.027396
82.6,0.027416
82.8,0.027338
83.0,0.028594
83.2,0.029331
83.4,0.028681
83.6,0.02842
83.8,0.028433
84.0,0.02851
84.2,0.026989
84.4,0.028277
84.6,0.02824
84.8,0.027815
85.0,0.027221
85.2,0.02762
85.4,0.026368
85.6,0.026875
85.8,0.026836
86.0,0.026905
86.2,0.027928
86.4,0.028922
86.6,0.028379
86.8,0.028586
87.0,0.02908
87.2,0.028305
87.4,0.028199
87.6,0.028358
87.8,0.02764
88.0,0.027589
88.2,0.027253
88.4,0.027158
88.6,0.027676
88.8,0.02776
89.0,0.027915
89.2,0.028427
89.4,0.028139
89.6,0.027625
