Time (s),Binding (nm)
0.0,0.0
0.2,0.00395
0.4,0.00451
0.6,0.004725
0.8,0.006403
1.0,0.006546
1.2,0.006357
1.4,0.006826
1.6,0.007082
1.8,0.008507
2.0,0.009724
2.2,0.009766
2.4,0.009882
2.6,0.011424
2.8,0.010857
3.0,0.011077
3.2,0.012555
3.4,0.012841
3.6,0.012594
3.8,0.012733
4.0,0.013118
4.2,0.0133134
4.4,0.0148083
4.6,0.0144757
4.8,0.0159366
5.0,0.0149831
5.2,0.014593
5.4,0.0142077
5.6,0.0150941
5.8,0.0158326
6.0,0.0170557
6.2,0.0178991
6.4,0.0186114
6.6,0.0189183
6.8,0.0198756
7.0,0.0198864
7.2,0.0205428
7.4,0.0215773
7.6,0.0217241
7.8,0.0214659
8.0,0.0221534
8.2,0.0222665
8.4,0.0220391
8.6,0.0229909
8.8,0.0235979
9.0,0.0244414
9.2,0.0242764
9.4,0.0253131
9.6,0.0260793
9.8,0.0259604
10.0,0.0265226
10.2,0.0279052
10.4,0.0275168
10.6,0.0278168
10.8,0.028786
11.0,0.0292522
11.2,0.0288923
11.4,0.0294675
11.6,0.0293011
11.8,0.0301021
12.0,0.0298465
12.2,0.0302993
12.4,0.030022
12.6,0.0307972
12.8,0.0307293
13.0,0.031354
13.2,0.032298
13.4,0.0338013
13.6,0.0344283
13.8,0.0346237
14.0,0.0351669
14.2,0.0348483
14.4,0.0339977
14.6,0.0340881
14.8,0.0351652
15.0,0.0354664
15.2,0.0367782
15.4,0.0377512
15.6,0.0373993
15.8,0.0367878
16.0,0.0366243
16.2,0.0367347
16.4,0.036755
16.6,0.0376031
16.8,0.0372314
17.0,0.0381458
17.2,0.0386684
17.4,0.0389324
17.6,0.0395456
17.8,0.0400775
18.0,0.040112
18.2,0.0391832
18.4,0.0402599
18.6,0.040516
18.8,0.0408982
19.0,0.0407555
19.2,0.0424443
19.4,0.041424
19.6,0.041606
19.8,0.0426228
20.0,0.0441133
20.2,0.0440699
20.4,0.0451676
20.6,0.0454975
20.8,0.0450135
21.0,0.0441089
21.2,0.0440898
21.4,0.0451153
21.6,0.04576
21.8,0.0462936
22.0,0.0473102
22.2,0.0471325
22.4,0.0464436
22.6,0.0461822
22.8,0.0466465
23.0,0.046382
23.2,0.0464372
23.4,0.0459304
23.6,0.0468448
23.8,0.0461205
24.0,0.0466629
24.2,0.0472982
24.4,0.0491753
24.6,0.049961
24.8,0.0508061
25.0,0.0515772
25.2,0.051711
25.4,0.0507744
25.6,0.0510156
25.8,0.0518256
26.0,0.0511695
26.2,0.0522679
26.4,0.0530277
26.6,0.0525951
26.8,0.0531884
27.0,0.0537559
27.2,0.0522775
27.4,0.0530996
27.6,0.0520181
27.8,0.0521351
28.0,0.0531028
28.2,0.0551233
28.4,0.0549809
28.6,0.0554351
28.8,0.0547883
29.0,0.0545698
29.2,0.0543652
29.4,0.0547369
29.6,0.0570167
29.8,0.0582653
30.0,0.0590441
30.2,0.0595427
30.4,0.0599908
30.6,0.0590207
30.8,0.0586302
31.0,0.0591035
31.2,0.0591805
31.4,0.0599732
31.6,0.0608106
31.8,0.0618182
32.0,0.061713
32.2,0.0613187
32.4,0.0616068
32.6,0.0613343
32.8,0.0617367
33.0,0.0608147
33.2,0.0625786
33.4,0.0627016
33.6,0.0629378
33.8,0.0624227
34.0,0.0648745
34.2,0.0649581
34.4,0.0646454
34.6,0.0661903
34.8,0.0660781
35.0,0.0654939
35.2,0.0658936
35.4,0.0664809
35.6,0.0668405
35.8,0.0671318
36.0,0.0671899
36.2,0.0664397
36.4,0.0656866
36.6,0.0654179
36.8,0.0659055
37.0,0.0666737
37.2,0.0679643
37.4,0.0683513
37.6,0.0684371
37.8,0.069223
38.0,0.0689978
38.2,0.0684785
38.4,0.069643
38.6,0.069223
38.8,0.069583
