Time (s),Binding (nm)
0.0,0.0
0.2,0.008361
0.4,0.008103
0.6,0.012271
0.8,0.01348
1.0,0.015501
1.2,0.016719
1.4,0.017976
1.6,0.018618
1.8,0.020155
2.0,0.021845
2.2,0.021714
2.4,0.022077
2.6,0.022076
2.8,0.02146
3.0,0.019894
3.2,0.021366
3.4,0.022439
3.6,0.023258
3.8,0.023988
4.0,0.02556
4.2,0.025326
4.4,0.024601
4.6,0.025508
4.8,0.026172
5.0,0.026148
5.2,0.026017
5.4,0.026665
5.6,0.026163
5.8,0.026187
6.0,0.026506
6.2,0.026756
6.4,0.02628
6.6,0.025448
6.8,0.026749
7.0,0.026292
7.2,0.026211
7.4,0.027365
7.6,0.02787
7.8,0.027797
8.0,0.027972
8.2,0.028617
8.4,0.028045
8.6,0.028813
8.8,0.02787
9.0,0.028027
9.2,0.028457
9.4,0.029443
9.6,0.029246
9.8,0.028986
10.0,0.029379
10.2,0.028354
10.4,0.027929
10.6,0.028855
10.8,0.028699
11.0,0.029164
11.2,0.030161
11.4,0.030255
11.6,0.029273
11.8,0.030428
12.0,0.030349
12.2,0.029148
12.4,0.029382
12.6,0.029949
12.8,0.028854
13.0,0.029181
13.2,0.030934
13.4,0.030842
13.6,0.03025
13.8,0.032161
14.0,0.031909
14.2,0.030575
14.4,0.031192
14.6,0.032252
14.8,0.031005
15.0,0.033005
15.2,0.03244
15.4,0.032131
15.6,0.031936
15.8,0.032534
16.0,0.030619
16.2,0.031825
16.4,0.032106
16.6,0.03238
16.8,0.031848
17.0,0.031519
17.2,0.03177
17.4,0.031833
17.6,0.030926
17.8,0.03148
18.0,0.032659
18.2,0.032411
18.4,0.032101
18.6,0.033242
18.8,0.032704
19.0,0.032134
19.2,0.032348
19.4,0.033351
19.6,0.033147
19.8,0.033252
20.0,0.033823
20.2,0.03404
20.4,0.032716
20.6,0.032891
20.8,0.033301
21.0,0.033756
21.2,0.034143
21.4,0.034452
21.6,0.035156
21.8,0.035418
22.0,0.033996
22.2,0.034045
22.4,0.034443
22.6,0.034277
22.8,0.035205
23.0,0.036797
23.2,0.03655
23.4,0.03686
23.6,0.035806
23.8,0.034096
24.0,0.034243
24.2,0.033871
24.4,0.033568
24.6,0.03347
24.8,0.034361
25.0,0.032907
25.2,0.033137
25.4,0.033511
25.6,0.034126
25.8,0.034586
26.0,0.03461
26.2,0.034763
26.4,0.035088
26.6,0.034793
26.8,0.034528
27.0,0.035275
27.2,0.035449
27.4,0.03522
27.6,0.035884
27.8,0.036408
28.0,0.035852
28.2,0.035433
28.4,0.035188
28.6,0.035075
28.8,0.036093
29.0,0.036376
29.2,0.037361
29.4,0.037163
29.6,0.03626
29.8,0.034973
30.0,0.035116
30.2,0.035494
30.4,0.036603
30.6,0.037875
30.8,0.03817
31.0,0.038165
31.2,0.037619
31.4,0.036722
31.6,0.03694
31.8,0.03624
32.0,0.036537
32.2,0.036948
32.4,0.036511
32.6,0.036987
32.8,0.03721
33.0,0.037419
33.2,0.036329
33.4,0.037329
33.6,0.036544
33.8,0.037926
34.0,0.037503
34.2,0.038289
34.4,0.037498
34.6,0.037192
34.8,0.036186
35.0,0.036829
35.2,0.037623
35.4,0.037436
35.6,0.038149
35.8,0.037946
36.0,0.037919
36.2,0.036799
36.4,0.03816
36.6,0.037217
36.8,0.038643
37.0,0.037473
37.2,0.036894
37.4,0.036691
37.6,0.036592
37.8,0.036536
38.0,0.03769
38.2,0.038928
38.4,0.038669
38.6,0.039698
38.8,0.038762
39.0,0.039937
39.2,0.040019
39.4,0.040035
39.6,0.040016
39.8,0.040139
40.0,0.038496
40.2,0.037498
40.4,0.038034
40.6,0.037993
40.8,0.037259
41.0,0.037474
41.2,0.038426
41.4,0.038143
41.6,0.038312
41.8,0.039025
42.0,0.04026
42.2,0.039611
42.4,0.040174
42.6,0.040324
42.8,0.041228
43.0,0.040722
43.2,0.041823
43.4,0.041706
43.6,0.042137
43.8,0.04113
44.0,0.04269
44.2,0.04252
44.4,0.042473
44.6,0.043176
44.8,0.043716
45.0,0.042644
45.2,0.042972
45.4,0.043902
45.6,0.04299
45.8,0.043518
46.0,0.042974
46.2,0.042148
46.4,0.041441
46.6,0.040933
46.8,0.040214
47.0,0.040331
47.2,0.041519
47.4,0.041477
47.6,0.041934
47.8,0.042404
48.0,0.042881
48.2,0.041967
48.4,0.041745
48.6,0.042082
48.8,0.041381
49.0,0.041416
49.2,0.041082
49.4,0.041174
49.6,0.041053
49.8,0.041361
50.0,0.041337
50.2,0.041516
50.4,0.041676
50.6,0.041215
50.8,0.04099
51.0,0.040729
51.2,0.041413
51.4,0.041188
51.6,0.042023
51.8,0.042104
52.0,0.042082
52.2,0.041718
52.4,0.041742
52.6,0.04133
52.8,0.041889
53.0,0.042175
53.2,0.041941
53.4,0.042437
53.6,0.04239
53.8,0.041824
54.0,0.041694
54.2,0.042573
54.4,0.042934
54.6,0.043773
54.8,0.043754
55.0,0.043777
55.2,0.044106
55.4,0.043491
55.6,0.043357
55.8,0.043502
56.0,0.044792
56.2,0.044304
56.4,0.043774
56.6,0.043695
56.8,0.043962
57.0,0.04249
57.2,0.042554
57.4,0.043406
57.6,0.043469
57.8,0.044152
58.0,0.044544
58.2,0.043787
58.4,0.043496
58.6,0.043263
58.8,0.042962
59.0,0.042547
59.2,0.043577
59.4,0.043536
59.6,0.0446
59.8,0.044528
60.0,0.044949
60.2,0.04466
60.4,0.045794
60.6,0.044412
60.8,0.04439
61.0,0.044997
61.2,0.045416
61.4,0.044461
61.6,0.046111
61.8,0.046008
62.0,0.046383
62.2,0.045822
62.4,0.046589
62.6,0.045513
62.8,0.045998
63.0,0.045059
63.2,0.044996
63.4,0.045857
63.6,0.046363
63.8,0.045897
64.0,0.046492
64.2,0.046847
64.4,0.045269
64.6,0.045386
64.8,0.046594
65.0,0.04623
65.2,0.046357
65.4,0.047437
65.6,0.047473
65.8,0.047149
66.0,0.047783
66.2,0.048261
66.4,0.04831
66.6,0.048862
66.8,0.047945
67.0,0.047973
67.2,0.047133
67.4,0.046622
67.6,0.045156
67.8,0.046396
68.0,0.045543
68.2,0.047029
68.4,0.047118
68.6,0.047046
68.8,0.045901
69.0,0.046419
69.2,0.045787
69.4,0.046252
69.6,0.046609
69.8,0.0467
70.0,0.046943
70.2,0.046684
70.4,0.045808
70.6,0.045765
70.8,0.046448
71.0,0.045988
71.2,0.046375
71.4,0.047015
71.6,0.047748
71.8,0.048167
72.0,0.048224
72.2,0.046949
72.4,0.046733
72.6,0.046339
72.8,0.046121
73.0,0.047225
73.2,0.048447
73.4,0.049077
73.6,0.049758
73.8,0.049839
74.0,0.049263
74.2,0.049073
74.4,0.048603
74.6,0.047653
74.8,0.047315
75.0,0.046602
75.2,0.047419
75.4,0.047819
75.6,0.048405
75.8,0.047828
76.0,0.048167
76.2,0.047639
76.4,0.047458
76.6,0.04737
76.8,0.048588
77.0,0.049517
77.2,0.049329
77.4,0.049486
77.6,0.049367
77.8,0.048365
78.0,0.048036
78.2,0.048449
78.4,0.049168
78.6,0.049144
78.8,0.050958
79.0,0.051242
79.2,0.051387
79.4,0.051379
79.6,0.050756
79.8,0.050196
80.0,0.049774
80.2,0.049263
80.4,0.048286
80.6,0.048702
80.8,0.048346
81.0,0.047671
81.2,0.047612
81.4,0.048027
81.6,0.048905
81.8,0.049632
82.0,0.050149
82.2,0.049812
82.4,0.049916
82.6,0.049195
82.8,0.049353
83.0,0.050144
83.2,0.050606
83.4,0.050218
83.6,0.051879
83.8,0.051001
84.0,0.049969
84.2,0.05037
84.4,0.050136
84.6,0.048295
84.8,0.048151
85.0,0.048292
85.2,0.047858
85.4,0.048145
85.6,0.048378
85.8,0.047975
86.0,0.048544
86.2,0.049646
86.4,0.049924
86.6,0.050215
86.8,0.051558
87.0,0.05113
87.2,0.050877
87.4,0.051586
87.6,0.052636
87.8,0.051986
88.0,0.052221
88.2,0.052006
88.4,0.051546
88.6,0.050578
88.8,0.049919
89.0,0.049836
89.2,0.049301
89.4,0.049587
89.6,0.049628
89.8,0.050402
90.0,0.05074
90.2,0.051002
90.4,0.050794
90.6,0.051435
90.8,0.050896
91.0,0.051084
91.2,0.051232
91.4,0.050278
91.6,0.049708
91.8,0.050297
92.0,0.050488
92.2,0.050503
92.4,0.051464
92.6,0.051375
92.8,0.05146
93.0,0.050053
93.2,0.049952
93.4,0.050722
93.6,0.050534
93.8,0.050049
94.0,0.050127
94.2,0.050267
94.4,0.049651
94.6,0.049645
94.8,0.049602
95.0,0.0503
95.2,0.050747
95.4,0.050421
95.6,0.051264
95.8,0.050828
96.0,0.050914
96.2,0.050553
96.4,0.050508
96.6,0.050385
96.8,0.051265
97.0,0.051484
97.2,0.051853
97.4,0.051791
97.6,0.05206
97.8,0.052807
98.0,0.053152
98.2,0.052247
98.4,0.053009
98.6,0.051751
98.8,0.05036
99.0,0.049971
99.2,0.050999
99.4,0.050433
99.6,0.051956
99.8,0.05256
100.0,0.052634
100.2,0.052576
100.4,0.052307
100.6,0.052087
100.8,0.052193
101.0,0.05296
101.2,0.052022
101.4,0.051739
101.6,0.052309
101.8,0.052458
102.0,0.052518
102.2,0.053569
102.4,0.053832
102.6,0.05336
102.8,0.053478
103.0,0.053242
103.2,0.052617
103.4,0.053207
103.6,0.053135
103.8,0.052473
104.0,0.052083
104.2,0.052411
104.4,0.052673
104.6,0.052019
104.8,0.052454
105.0,0.052355
105.2,0.051892
105.4,0.051719
105.6,0.052512
105.8,0.05292
106.0,0.052983
106.2,0.053561
106.4,0.053608
106.6,0.053144
106.8,0.052357
107.0,0.052813
107.2,0.052037
107.4,0.051944
107.6,0.052483
107.8,0.052548
108.0,0.052219
108.2,0.052802
108.4,0.052262
108.6,0.052783
108.8,0.052919
109.0,0.053174
109.2,0.053947
109.4,0.055139
109.6,0.054261
109.8,0.054138
110.0,0.054248
110.2,0.053474
110.4,0.053339
110.6,0.05285
110.8,0.053998
111.0,0.05389
111.2,0.054107
111.4,0.053605
111.6,0.054743
111.8,0.054272
112.0,0.054244
112.2,0.05482
112.4,0.055109
112.6,0.054796
112.8,0.054384
113.0,0.054254
113.2,0.053038
113.4,0.052426
113.6,0.052768
113.8,0.054108
114.0,0.053824
114.2,0.054518
114.4,0.055575
114.6,0.055739
114.8,0.055496
115.0,0.056139
115.2,0.0566285
115.4,0.056436
115.6,0.055096
115.8,0.05511
116.0,0.055482
116.2,0.055705
116.4,0.055611
116.6,0.055841
116.8,0.055535
117.0,0.054893
117.2,0.054859
117.4,0.055011
117.6,0.055647
117.8,0.05535
118.0,0.054991
118.2,0.053598
118.4,0.052872
118.6,0.052822
118.8,0.052171
119.0,0.05255
119.2,0.053498
119.4,0.053586
119.6,0.053436
120.0,0.053436
120.2,0.051478
120.4,0.05315
120.6,0.051646
120.8,0.050348
121.0,0.051686
121.2,0.051685
121.4,0.051612
121.6,0.051628
121.8,0.051346
122.0,0.049291
122.2,0.049569
122.4,0.049089
122.6,0.047963
122.8,0.048384
123.0,0.049147
123.2,0.049456
123.4,0.05015
123.6,0.050884
123.8,0.051352
124.0,0.050239
124.2,0.049323
124.4,0.047889
124.6,0.048238
124.8,0.047054
125.0,0.047745
125.2,0.048207
125.4,0.048418
125.6,0.048853
125.8,0.049933
126.0,0.050106
126.2,0.049254
