Time (s),Binding (nm)
0.0,0.0517153
0.2,0.0517153
0.4,0.0517153
0.6,0.0501905
0.8,0.0503689
1.0,0.0519919
1.2,0.0518578
1.4,0.0505318
1.6,0.0497819
1.8,0.0496848
2.0,0.048753
2.2,0.0499018
2.4,0.0502346
2.6,0.0501207
2.8,0.0497543
3.0,0.0489983
3.2,0.0484018
3.4,0.0484819
3.6,0.0482599
3.8,0.0482475
4.0,0.0490801
4.2,0.0498847
4.4,0.0499726
4.6,0.0507247
4.8,0.0509269
5.0,0.050455
5.2,0.0501804
5.4,0.0494305
5.6,0.0494513
5.8,0.0488415
6.0,0.0492493
6.2,0.0482715
6.4,0.0488139
6.6,0.0482972
6.8,0.0489356
7.0,0.0483984
7.2,0.0493612
7.4,0.0491328
7.6,0.0496028
7.8,0.0494211
8.0,0.0500137
8.2,0.049346
8.4,0.0487349
8.6,0.0483335
8.8,0.0480059
9.0,0.0476381
9.2,0.0479747
9.4,0.0489422
9.6,0.0482562
9.8,0.0480183
10.0,0.0486559
10.2,0.0486775
10.4,0.0481626
10.6,0.0489386
10.8,0.0491069
11.0,0.0483525
11.2,0.0485882
11.4,0.0495615
11.6,0.0487449
11.8,0.0489701
12.0,0.0484339
12.2,0.0479596
12.4,0.0464559
12.6,0.0478906
12.8,0.0465157
13.0,0.047269
13.2,0.0465045
13.4,0.0471781
13.6,0.0462055
13.8,0.0470871
14.0,0.0462877
14.2,0.046086
14.4,0.0464718
14.6,0.047183
14.8,0.0474801
15.0,0.0484267
15.2,0.0500437
15.4,0.0492395
15.6,0.0488164
15.8,0.0484792
16.0,0.0477887
16.2,0.0466331
16.4,0.0465921
16.6,0.045884
16.8,0.0464216
17.0,0.0461079
17.2,0.0451503
17.4,0.0451373
17.6,0.0455732
17.8,0.0454015
18.0,0.0461938
18.2,0.0477351
18.4,0.047992
18.6,0.0478498
18.8,0.0475079
19.0,0.0470367
19.2,0.0469711
19.4,0.0463535
19.6,0.0466964
19.8,0.0462794
20.0,0.0468642
20.2,0.0459765
20.4,0.0466155
20.6,0.0466847
20.8,0.0472462
21.0,0.0467969
21.2,0.0472112
21.4,0.0470671
21.6,0.0471439
21.8,0.0471487
22.0,0.0470757
22.2,0.0471001
22.4,0.0467928
22.6,0.0470055
22.8,0.0464602
23.0,0.0474605
23.2,0.0475333
23.4,0.0474045
23.6,0.0471178
23.8,0.0479677
24.0,0.0467652
24.2,0.0473754
24.4,0.0468978
24.6,0.0467631
24.8,0.0452017
25.0,0.0459383
25.2,0.045421
25.4,0.0457687
25.6,0.0450062
25.8,0.0460354
26.0,0.0452502
26.2,0.0447519
26.4,0.043969
26.6,0.0449461
26.8,0.0450562
27.0,0.0449891
27.2,0.0463458
27.4,0.0478218
27.6,0.0479415
27.8,0.0479979
28.0,0.0479337
28.2,0.0467784
28.4,0.0464517
28.6,0.0462882
28.8,0.0466954
29.0,0.0468994
29.2,0.0473106
29.4,0.0468194
29.6,0.0467278
29.8,0.0455515
30.0,0.0458307
30.2,0.0446502
30.4,0.0446229
30.6,0.0450229
30.8,0.0448839
31.0,0.0443216
31.2,0.045257
31.4,0.0454415
31.6,0.0452621
31.8,0.0457593
32.0,0.046427
32.2,0.0461467
32.4,0.046944
32.6,0.0460005
32.8,0.046049
33.0,0.0457464
33.2,0.0450212
33.4,0.0442293
33.6,0.044093
33.8,0.0442041
34.0,0.0444879
34.2,0.0446973
34.4,0.0456551
34.6,0.0463429
34.8,0.046259
35.0,0.0458982
35.2,0.0459511
35.4,0.0450805
35.6,0.0452162
35.8,0.0451616
