Time (s),Binding (nm)
0.0,0.0818695
0.2,0.0828827
0.4,0.0827581
0.6,0.0824816
0.8,0.0828117
1.0,0.0821068
1.2,0.0817658
1.4,0.0818815
1.6,0.0819743
1.8,0.0806399
2.0,0.0809298
2.2,0.081382
2.4,0.0816191
2.6,0.0807134
2.8,0.0810367
3.0,0.0810317
3.2,0.0809411
3.4,0.0800698
3.6,0.0801728
3.8,0.0799248
4.0,0.0796592
4.2,0.07896
4.4,0.0784639
4.6,0.0784769
4.8,0.0782618
5.0,0.0780404
5.2,0.0777594
5.4,0.0775388
5.6,0.0774108
5.8,0.0770608
6.0,0.0776354
6.2,0.0785832
6.4,0.0786036
6.6,0.078641
6.8,0.0785735
7.0,0.0776696
7.2,0.0774525
7.4,0.0778536
7.6,0.0771075
7.8,0.0770915
8.0,0.0771315
8.2,0.0767524
8.4,0.0763414
8.6,0.0765685
8.8,0.0763536
9.0,0.0758888
9.2,0.0760799
9.4,0.076515
9.6,0.0759116
9.8,0.0766724
10.0,0.0774042
10.2,0.07685
10.4,0.0759048
10.6,0.0764844
10.8,0.0747912
11.0,0.074621
11.2,0.0740179
11.4,0.0735632
11.6,0.0733197
11.8,0.0739203
12.0,0.073024
12.2,0.0728424
12.4,0.0730667
12.6,0.0722126
12.8,0.0727885
13.0,0.073712
13.2,0.074079
13.4,0.0739547
13.6,0.075261
13.8,0.0746988
14.0,0.0739412
14.2,0.0734723
14.4,0.0734437
14.6,0.0731705
14.8,0.0718364
15.0,0.0732479
15.2,0.0728408
15.4,0.0734135
15.6,0.0728513
15.8,0.073472
16.0,0.0731761
16.2,0.072903
16.4,0.0727475
16.6,0.0729367
16.8,0.0734172
17.0,0.0720392
17.2,0.0726138
17.4,0.0726541
17.6,0.0730357
17.8,0.07348
18.0,0.0740664
18.2,0.0727965
18.4,0.0724851
18.6,0.0719885
18.8,0.0713569
19.0,0.0708944
19.2,0.0721755
19.4,0.0716651
19.6,0.0708158
19.8,0.0708946
20.0,0.0712071
20.2,0.0707184
20.4,0.0708713
20.6,0.0712247
20.8,0.0715634
21.0,0.0712182
21.2,0.0718287
21.4,0.0714335
21.6,0.0718857
21.8,0.0722958
22.0,0.0713199
22.2,0.0702816
22.4,0.0703244
22.6,0.0694258
22.8,0.0680401
23.0,0.0684111
23.2,0.06947
23.4,0.069485
23.6,0.0697313
23.8,0.0704016
24.0,0.070273
24.2,0.0698006
24.4,0.0701213
24.6,0.0705498
24.8,0.0697895
25.0,0.0695179
25.2,0.0690908
25.4,0.0687869
25.6,0.0684888
25.8,0.0688638
26.0,0.0699894
26.2,0.0695213
26.4,0.0696311
26.6,0.0684714
26.8,0.0688615
27.0,0.0676361
27.2,0.0682408
27.4,0.0673991
27.6,0.0674969
27.8,0.0666279
28.0,0.0672324
28.2,0.066605
28.4,0.0670334
28.6,0.067558
28.8,0.0674895
29.0,0.0668879
29.2,0.0676744
29.4,0.0668015
29.6,0.0673774
29.8,0.0676812
30.0,0.0677074
30.2,0.0656217
30.4,0.0676465
30.6,0.0668201
30.8,0.0662517
31.0,0.0663447
31.2,0.0676839
31.4,0.0663872
31.6,0.0664677
31.8,0.0664956
32.0,0.0669277
32.2,0.067193
32.4,0.0672979
32.6,0.0674477
