Time (s),Binding (nm)
0.0,0.053758
0.2,0.053908
0.4,0.054403
0.6,0.054306
0.8,0.054413
1.0,0.054716
1.2,0.054627
1.4,0.05523
1.6,0.054551
1.8,0.054126
2.0,0.053924
2.2,0.053564
2.4,0.053049
2.6,0.05325
2.8,0.052274
3.0,0.051821
3.2,0.05244
3.4,0.0514
3.6,0.050795
3.8,0.051847
4.0,0.051973
4.2,0.051734
4.4,0.052199
4.6,0.053211
4.8,0.05248
5.0,0.052362
5.2,0.052332
5.4,0.052354
5.6,0.052041
5.8,0.052248
6.0,0.053431
6.2,0.053067
6.4,0.053155
6.6,0.052736
6.8,0.052291
7.0,0.052164
7.2,0.052234
7.4,0.051552
7.6,0.05168
7.8,0.052399
8.0,0.051434
8.2,0.051872
8.4,0.052698
8.6,0.052782
8.8,0.052499
9.0,0.052853
9.2,0.052101
9.4,0.051625
9.6,0.052112
9.8,0.051728
10.0,0.051092
10.2,0.051614
10.4,0.051943
10.6,0.051789
10.8,0.052335
11.0,0.052771
11.2,0.052858
11.4,0.052399
11.6,0.051866
11.8,0.050443
12.0,0.050374
12.2,0.049621
12.4,0.049594
12.6,0.050687
12.8,0.051194
13.0,0.051281
13.2,0.051814
13.4,0.05275
13.6,0.05109
13.8,0.050655
14.0,0.051135
14.2,0.051914
14.4,0.051051
14.6,0.052013
14.8,0.052288
15.0,0.050922
15.2,0.050339
15.4,0.049743
15.6,0.050275
15.8,0.050754
16.0,0.050832
16.2,0.049833
16.4,0.050747
16.6,0.04963
16.8,0.04899
17.0,0.049703
17.2,0.050159
17.4,0.049146
17.6,0.048857
17.8,0.048919
18.0,0.049545
18.2,0.048838
18.4,0.0496
18.6,0.049496
18.8,0.049355
19.0,0.047997
19.2,0.048302
19.4,0.049168
19.6,0.050087
19.8,0.050146
20.0,0.050235
20.2,0.04982
20.4,0.048533
20.6,0.047112
20.8,0.04785
21.0,0.048282
21.2,0.048669
21.4,0.049218
21.6,0.05001
21.8,0.050342
22.0,0.050198
22.2,0.051055
22.4,0.050153
22.6,0.050118
22.8,0.049028
23.0,0.048773
23.2,0.048056
23.4,0.050028
23.6,0.049796
23.8,0.049799
24.0,0.050807
24.2,0.050727
24.4,0.04929
24.6,0.048675
24.8,0.048724
25.0,0.047933
25.2,0.04837
25.4,0.048105
25.6,0.049134
25.8,0.0497
26.0,0.048715
26.2,0.049022
26.4,0.047745
26.6,0.047144
26.8,0.046815
27.0,0.048166
27.2,0.047114
27.4,0.04884
27.6,0.049191
27.8,0.049479
28.0,0.04884
28.2,0.048685
28.4,0.049226
28.6,0.049036
28.8,0.048434
29.0,0.049396
29.2,0.050195
29.4,0.049476
29.6,0.049222
29.8,0.048553
30.0,0.047945
30.2,0.047295
30.4,0.047189
30.6,0.046647
30.8,0.046341
31.0,0.046189
31.2,0.046253
31.4,0.045998
31.6,0.046413
31.8,0.047265
32.0,0.047324
32.2,0.047492
32.4,0.048391
32.6,0.04767
32.8,0.048439
33.0,0.0487
33.2,0.050068
33.4,0.049177
33.6,0.049542
33.8,0.048941
34.0,0.049027
34.2,0.048069
34.4,0.048443
34.6,0.049254
34.8,0.049253
35.0,0.048831
35.2,0.047476
35.4,0.047373
35.6,0.046982
35.8,0.047009
36.0,0.046657
36.2,0.047721
36.4,0.046938
36.6,0.047531
36.8,0.048009
37.0,0.048736
37.2,0.048491
37.4,0.048466
37.6,0.048126
37.8,0.047467
38.0,0.046988
38.2,0.047315
38.4,0.048479
38.6,0.047617
38.8,0.048324
39.0,0.048214
39.2,0.047215
39.4,0.046237
39.6,0.047334
39.8,0.045935
40.0,0.045817
40.2,0.045711
40.4,0.045629
40.6,0.045288
40.8,0.04512
41.0,0.044922
41.2,0.046411
41.4,0.046198
41.6,0.045476
41.8,0.046695
42.0,0.046788
42.2,0.04503
42.4,0.045241
42.6,0.045836
42.8,0.045716
43.0,0.045361
43.2,0.046694
43.4,0.0473
43.6,0.046846
43.8,0.046681
44.0,0.046754
44.2,0.046028
44.4,0.045528
44.6,0.044398
44.8,0.044648
45.0,0.044186
45.2,0.045014
45.4,0.044687
45.6,0.045596
45.8,0.044472
46.0,0.044762
46.2,0.043719
46.4,0.043572
46.6,0.043267
46.8,0.044728
47.0,0.045888
47.2,0.04703
47.4,0.047011
47.6,0.047579
47.8,0.046517
48.0,0.046047
48.2,0.045574
48.4,0.045959
48.6,0.045972
48.8,0.046704
49.0,0.046226
49.2,0.045223
49.4,0.045705
49.6,0.045703
49.8,0.045532
50.0,0.045512
50.2,0.045829
50.4,0.044817
50.6,0.044938
50.8,0.045649
51.0,0.044918
51.2,0.045598
51.4,0.045455
51.6,0.044983
51.8,0.044577
52.0,0.045313
52.2,0.045929
52.4,0.046255
52.6,0.046086
52.8,0.046018
53.0,0.045563
53.2,0.04421
53.4,0.045004
53.6,0.044759
53.8,0.045074
54.0,0.04568
54.2,0.046759
54.4,0.045954
54.6,0.046713
54.8,0.046212
55.0,0.045787
55.2,0.044794
55.4,0.045021
55.6,0.044218
55.8,0.043784
56.0,0.043917
56.2,0.045044
56.4,0.044037
56.6,0.044828
56.8,0.045561
57.0,0.046008
57.2,0.044999
57.4,0.046001
57.6,0.045484
57.8,0.044573
58.0,0.043951
58.2,0.04512
58.4,0.045212
58.6,0.045162
58.8,0.046119
59.0,0.047082
59.2,0.046286
59.4,0.046223
59.6,0.046185
59.8,0.045422
60.0,0.044559
60.2,0.045476
60.4,0.044879
60.6,0.044686
60.8,0.045095
61.0,0.045264
61.2,0.043525
61.4,0.043007
61.6,0.044505
61.8,0.043847
62.0,0.044054
62.2,0.044459
62.4,0.045349
62.6,0.045266
62.8,0.046037
63.0,0.045148
63.2,0.04486
63.4,0.044369
63.6,0.043829
63.8,0.043416
64.0,0.044045
64.2,0.0441
64.4,0.044346
64.6,0.044447
64.8,0.043697
65.0,0.044837
65.2,0.045323
65.4,0.045567
65.6,0.044696
65.8,0.045476
66.0,0.043885
66.2,0.04368
66.4,0.042933
66.6,0.04252
66.8,0.042165
67.0,0.043269
67.2,0.043205
67.4,0.043696
67.6,0.04444
67.8,0.045749
68.0,0.045205
68.2,0.045828
68.4,0.045609
68.6,0.045126
68.8,0.044265
69.0,0.044273
69.2,0.044132
69.4,0.044974
69.6,0.046214
69.8,0.046012
70.0,0.046515
70.2,0.046466
70.4,0.046344
70.6,0.045242
70.8,0.04625
71.0,0.045663
71.2,0.045622
71.4,0.045538
71.6,0.046075
71.8,0.044873
72.0,0.045114
72.2,0.045385
72.4,0.045918
72.6,0.045607
72.8,0.04566
73.0,0.045842
73.2,0.045518
73.4,0.044415
73.6,0.044185
73.8,0.044461
74.0,0.044101
74.2,0.044281
74.4,0.045283
74.6,0.045908
74.8,0.045861
75.0,0.045764
75.2,0.046246
75.4,0.045378
75.6,0.045555
75.8,0.04648
76.0,0.046544
76.2,0.046322
76.4,0.047872
76.6,0.047731
76.8,0.04574
77.0,0.045843
77.2,0.044662
77.4,0.042642
77.6,0.042141
77.8,0.043811
78.0,0.043563
78.2,0.044985
78.4,0.045834
78.6,0.046717
78.8,0.04612
79.0,0.046171
79.2,0.044907
79.4,0.044887
79.6,0.043999
79.8,0.043746
80.0,0.043556
80.2,0.044736
80.4,0.044507
80.6,0.044716
80.8,0.04429
81.0,0.044469
81.2,0.043839
81.4,0.043776
81.6,0.043671
81.8,0.044827
82.0,0.044261
82.2,0.044477
82.4,0.044538
82.6,0.045272
82.8,0.044728
83.0,0.045744
83.2,0.046491
83.4,0.046408
83.6,0.046123
83.8,0.046569
84.0,0.045979
84.2,0.046032
84.4,0.044985
84.6,0.044651
84.8,0.043698
85.0,0.044314
85.2,0.043123
85.4,0.044415
85.6,0.044549
85.8,0.044192
86.0,0.043859
86.2,0.044258
86.4,0.043772
86.6,0.04351
86.8,0.044221
87.0,0.044797
87.2,0.044529
87.4,0.044398
87.6,0.044235
87.8,0.044279
88.0,0.04347
88.2,0.043735
88.4,0.04437
88.6,0.044218
88.8,0.044138
89.0,0.044523
89.2,0.044091
89.4,0.043275
89.6,0.043835
89.8,0.043353
90.0,0.043281
90.2,0.04412
90.4,0.044956
90.6,0.04508
90.8,0.045278
91.0,0.045376
91.2,0.045714
91.4,0.045544
91.6,0.045303
91.8,0.045159
92.0,0.044921
92.2,0.044225
92.4,0.042744
92.6,0.042932
92.8,0.043053
93.0,0.042653
93.2,0.042069
93.4,0.043809
93.6,0.043616
93.8,0.043352
94.0,0.043734
94.2,0.044773
94.4,0.044314
94.6,0.044554
94.8,0.0449
95.0,0.045274
95.2,0.04489
95.4,0.044911
95.6,0.044811
95.8,0.044901
96.0,0.044049
96.2,0.043835
96.4,0.044308
96.6,0.043991
96.8,0.044541
97.0,0.045387
97.2,0.044949
97.4,0.04444
97.6,0.044932
97.8,0.043788
98.0,0.043488
98.2,0.044503
98.4,0.044737
98.6,0.044663
98.8,0.045661
99.0,0.044835
99.2,0.044308
99.4,0.044554
99.6,0.043836
99.8,0.04349
100.0,0.043449
100.2,0.04367
100.4,0.043196
100.6,0.043351
100.8,0.04358
101.0,0.043273
101.2,0.043222
101.4,0.04296
101.6,0.04267
101.8,0.04213
102.0,0.042262
102.2,0.041576
102.4,0.041491
102.6,0.041676
102.8,0.041403
103.0,0.042459
103.2,0.042662
103.4,0.043384
103.6,0.04358
103.8,0.044465
104.0,0.044149
104.2,0.044244
104.4,0.044159
104.6,0.044723
104.8,0.044968
105.0,0.044996
105.2,0.046073
105.4,0.045824
105.6,0.045818
105.8,0.046055
106.0,0.046357
106.2,0.045261
106.4,0.045738
106.6,0.045111
106.8,0.043867
107.0,0.04372
107.2,0.044222
107.4,0.043923
107.6,0.044145
107.8,0.044934
108.0,0.045353
108.2,0.044888
108.4,0.045439
108.6,0.045605
108.8,0.045936
109.0,0.045119
109.2,0.045879
109.4,0.044177
109.6,0.044542
109.8,0.044451
110.0,0.044582
110.2,0.044344
110.4,0.045052
110.6,0.044746
110.8,0.044926
111.0,0.045479
111.2,0.045306
111.4,0.04474
111.6,0.045558
111.8,0.045523
112.0,0.044648
112.2,0.043562
112.4,0.044402
112.6,0.043307
112.8,0.042203
113.0,0.042613
113.2,0.043431
113.4,0.043274
113.6,0.043108
113.8,0.044004
114.0,0.042339
114.2,0.043398
114.4,0.0434
114.6,0.044549
114.8,0.044301
115.0,0.04603
115.2,0.045591
115.4,0.045768
115.6,0.045737
115.8,0.045872
116.0,0.045178
116.2,0.045028
116.4,0.045029
116.6,0.043674
116.8,0.043203
117.0,0.044006
117.2,0.044
117.4,0.044623
117.6,0.044961
117.8,0.045788
118.0,0.04502
118.2,0.045334
118.4,0.045226
118.6,0.045876
118.8,0.044538
119.0,0.04474
119.2,0.044498
119.4,0.044051
119.6,0.042811
