Time (s),Binding (nm)
0.0,0.060571
0.2,0.055598
0.4,0.055809
0.6,0.056166
0.8,0.055024
1.0,0.054094
1.2,0.054866
1.4,0.05601
1.6,0.056067
1.8,0.057282
2.0,0.05641
2.2,0.056874
2.4,0.056587
2.6,0.055855
2.8,0.054735
3.0,0.055976
3.2,0.055335
3.4,0.053722
3.6,0.053634
3.8,0.053132
4.0,0.052955
4.2,0.052535
4.4,0.053703
4.6,0.053806
4.8,0.054163
5.0,0.053776
5.2,0.053459
5.4,0.052322
5.6,0.053391
5.8,0.052144
6.0,0.052479
6.2,0.053254
6.4,0.053687
6.6,0.052888
6.8,0.054196
7.0,0.053282
7.2,0.052643
7.4,0.053264
7.6,0.053361
7.8,0.051432
8.0,0.05246
8.2,0.052772
8.4,0.05117
8.6,0.049969
8.8,0.051398
9.0,0.049988
9.2,0.049123
9.4,0.049891
9.6,0.050983
9.8,0.050773
10.0,0.051251
10.2,0.051669
10.4,0.052111
10.6,0.051492
10.8,0.052235
11.0,0.052435
11.2,0.05226
11.4,0.05186
11.6,0.051608
11.8,0.049829
12.0,0.050031
12.2,0.049369
12.4,0.048941
12.6,0.048512
12.8,0.050328
13.0,0.050327
13.2,0.050485
13.4,0.050351
13.6,0.050921
13.8,0.050655
14.0,0.049618
14.2,0.04976
14.4,0.050457
14.6,0.050309
14.8,0.049542
15.0,0.050365
15.2,0.050608
15.4,0.049854
15.6,0.050107
15.8,0.05017
16.0,0.04989
16.2,0.049098
16.4,0.04909
16.6,0.048826
16.8,0.048853
17.0,0.048878
17.2,0.049158
17.4,0.049316
17.6,0.049213
17.8,0.048784
18.0,0.048752
18.2,0.04862
18.4,0.047867
18.6,0.048159
18.8,0.048256
19.0,0.047334
19.2,0.047613
19.4,0.048479
19.6,0.048369
19.8,0.048962
20.0,0.050016
20.2,0.050197
20.4,0.050384
20.6,0.049494
20.8,0.048869
21.0,0.049274
21.2,0.048759
21.4,0.048629
21.6,0.049319
21.8,0.049224
22.0,0.048128
22.2,0.048277
22.4,0.048744
22.6,0.048929
22.8,0.048382
23.0,0.048723
23.2,0.048473
23.4,0.047138
23.6,0.045795
23.8,0.045733
24.0,0.045946
24.2,0.045846
24.4,0.046195
24.6,0.047068
24.8,0.048029
25.0,0.04825
25.2,0.04779
25.4,0.047927
25.6,0.047551
25.8,0.04684
26.0,0.0462
26.2,0.046593
26.4,0.045439
26.6,0.045285
26.8,0.045438
27.0,0.044549
27.2,0.043955
27.4,0.04461
27.6,0.04595
27.8,0.045933
28.0,0.046944
28.2,0.047375
28.4,0.047591
28.6,0.046511
28.8,0.046178
29.0,0.045729
29.2,0.045427
29.4,0.044947
29.6,0.045554
29.8,0.044962
30.0,0.045389
30.2,0.046225
30.4,0.046308
30.6,0.045422
30.8,0.046043
31.0,0.045805
31.2,0.046095
31.4,0.04705
31.6,0.047159
31.8,0.048454
32.0,0.047945
32.2,0.046097
32.4,0.045939
32.6,0.045137
32.8,0.044566
33.0,0.04543
33.2,0.046726
