Time (s),Binding (nm)
0.0,0.031511
0.2,0.031511
0.4,0.031511
0.6,0.031511
0.8,0.031511
1.0,0.031511
1.2,0.031511
1.4,0.031511
1.6,0.031511
1.8,0.0306
2.0,0.030375
2.2,0.029998
2.4,0.029289
2.6,0.030571
2.8,0.031015
3.0,0.03072
3.2,0.030771
3.4,0.031716
3.6,0.030816
3.8,0.030832
4.0,0.030263
4.2,0.03058
4.4,0.030172
4.6,0.029826
4.8,0.028301
5.0,0.028958
5.2,0.028238
5.4,0.028202
5.6,0.027453
5.8,0.026899
6.0,0.026878
6.2,0.027226
6.4,0.027017
6.6,0.02826
6.8,0.029068
7.0,0.028505
7.2,0.028243
7.4,0.028668
7.6,0.028049
7.8,0.027624
8.0,0.027332
8.2,0.02859
8.4,0.027341
8.6,0.027483
8.8,0.028263
9.0,0.029326
9.2,0.027772
9.4,0.028472
9.6,0.028549
9.8,0.029577
10.0,0.029535
10.2,0.030984
10.4,0.030742
10.6,0.031837
10.8,0.031663
11.0,0.031375
11.2,0.030962
11.4,0.030009
11.6,0.0286
11.8,0.028777
12.0,0.029229
12.2,0.029656
12.4,0.031435
12.6,0.031764
12.8,0.03085
13.0,0.030548
13.2,0.029484
13.4,0.029048
13.6,0.02857
13.8,0.028692
14.0,0.028232
14.2,0.028243
14.4,0.02732
14.6,0.027322
14.8,0.027474
15.0,0.027548
15.2,0.027361
15.4,0.027453
15.6,0.028052
15.8,0.027751
16.0,0.027384
16.2,0.026648
16.4,0.026892
16.6,0.027644
16.8,0.027586
17.0,0.028438
17.2,0.029235
17.4,0.029951
17.6,0.029346
17.8,0.028528
18.0,0.028231
18.2,0.028637
18.4,0.027388
18.6,0.027613
18.8,0.027913
19.0,0.028566
19.2,0.028921
19.4,0.030674
19.6,0.030384
19.8,0.030133
20.0,0.029137
20.2,0.02887
20.4,0.028593
20.6,0.028707
20.8,0.029805
21.0,0.029958
21.2,0.030744
21.4,0.02977
21.6,0.028103
21.8,0.028056
22.0,0.028103
22.2,0.026951
22.4,0.027991
22.6,0.028324
22.8,0.028726
23.0,0.028447
23.2,0.028855
23.4,0.027787
23.6,0.028528
23.8,0.027445
24.0,0.027016
24.2,0.026864
24.4,0.027287
24.6,0.027933
24.8,0.028904
25.0,0.029649
25.2,0.030045
25.4,0.030211
25.6,0.029927
25.8,0.029356
26.0,0.028864
26.2,0.02728
26.4,0.027205
26.6,0.027661
26.8,0.026646
27.0,0.027601
27.2,0.028961
27.4,0.028467
27.6,0.026947
27.8,0.027944
28.0,0.027502
28.2,0.025633
28.4,0.025761
28.6,0.026863
28.8,0.026879
29.0,0.026087
29.2,0.026899
29.4,0.027705
29.6,0.027986
29.8,0.02773
30.0,0.028158
30.2,0.028338
30.4,0.028225
30.6,0.027704
30.8,0.027752
31.0,0.027415
31.2,0.027487
31.4,0.026851
31.6,0.027492
31.8,0.02785
32.0,0.028965
32.2,0.028562
32.4,0.029297
32.6,0.028771
32.8,0.02842
33.0,0.027522
33.2,0.027863
33.4,0.026553
33.6,0.026689
33.8,0.026802
34.0,0.027484
34.2,0.027512
34.4,0.028029
34.6,0.028749
34.8,0.0281
35.0,0.027101
35.2,0.02753
35.4,0.027322
35.6,0.026616
35.8,0.027174
36.0,0.028039
36.2,0.027706
36.4,0.027205
36.6,0.027423
36.8,0.027531
37.0,0.027064
37.2,0.026596
37.4,0.027028
37.6,0.027704
37.8,0.027223
38.0,0.028083
38.2,0.028006
38.4,0.028056
38.6,0.026623
38.8,0.027016
39.0,0.025948
39.2,0.025386
39.4,0.025106
39.6,0.024397
39.8,0.024162
40.0,0.02446
40.2,0.026111
40.4,0.026565
40.6,0.027862
40.8,0.026987
41.0,0.027742
41.2,0.02566
41.4,0.026365
41.6,0.025484
41.8,0.026987
42.0,0.025772
42.2,0.027127
42.4,0.026685
42.6,0.025649
42.8,0.024778
43.0,0.02468
43.2,0.024876
43.4,0.024438
43.6,0.025866
43.8,0.027101
44.0,0.027322
44.2,0.026394
44.4,0.027252
44.6,0.026962
44.8,0.026519
45.0,0.026533
45.2,0.026595
45.4,0.025011
45.6,0.023923
45.8,0.023371
46.0,0.023261
46.2,0.023998
46.4,0.024933
46.6,0.026367
46.8,0.026666
47.0,0.026767
47.2,0.026374
47.4,0.025589
47.6,0.024396
47.8,0.024017
48.0,0.023225
48.2,0.0232
48.4,0.02406
48.6,0.024027
48.8,0.024109
49.0,0.024935
49.2,0.024651
49.4,0.024472
49.6,0.025295
49.8,0.025703
50.0,0.025548
50.2,0.024628
50.4,0.024509
50.6,0.024585
50.8,0.02392
51.0,0.023349
51.2,0.024525
51.4,0.02556
51.6,0.024742
51.8,0.02546
52.0,0.025789
52.2,0.025595
52.4,0.024571
52.6,0.024489
52.8,0.023152
53.0,0.023235
53.2,0.023404
53.4,0.023291
53.6,0.023946
53.8,0.024767
54.0,0.025441
54.2,0.025105
54.4,0.026137
54.6,0.026596
54.8,0.026552
55.0,0.027187
55.2,0.02658
55.4,0.025511
55.6,0.024627
55.8,0.024871
56.0,0.024255
56.2,0.025141
56.4,0.02589
56.6,0.026106
56.8,0.026226
57.0,0.026335
57.2,0.026035
57.4,0.025972
57.6,0.02577
57.8,0.024736
58.0,0.023719
58.2,0.024327
58.4,0.024981
58.6,0.025062
58.8,0.026553
59.0,0.026438
59.2,0.025928
59.4,0.025559
59.6,0.026105
59.8,0.025891
60.0,0.026162
60.2,0.026372
60.4,0.025887
60.6,0.025418
60.8,0.024356
61.0,0.023987
61.2,0.025033
61.4,0.024438
61.6,0.024696
61.8,0.025886
62.0,0.026518
62.2,0.025315
62.4,0.026173
62.6,0.026068
62.8,0.025784
63.0,0.026202
63.2,0.02774
63.4,0.027333
63.6,0.028058
63.8,0.027375
64.0,0.027449
64.2,0.026535
64.4,0.026694
64.6,0.026
64.8,0.026873
65.0,0.026434
65.2,0.026823
65.4,0.02664
65.6,0.026932
65.8,0.025933
66.0,0.025974
66.2,0.024332
66.4,0.025307
66.6,0.026475
66.8,0.027549
67.0,0.02817
67.2,0.028329
67.4,0.026964
67.6,0.025125
67.8,0.023499
68.0,0.022239
68.2,0.022779
68.4,0.023144
68.6,0.024199
68.8,0.025323
69.0,0.026275
69.2,0.026301
69.4,0.026499
69.6,0.025654
69.8,0.025436
70.0,0.023802
70.2,0.024446
70.4,0.024832
70.6,0.025305
70.8,0.025162
71.0,0.026077
71.2,0.024477
71.4,0.023824
71.6,0.023725
71.8,0.023001
72.0,0.023146
72.2,0.024701
72.4,0.025144
72.6,0.024976
72.8,0.026453
73.0,0.026017
73.2,0.025719
73.4,0.025136
73.6,0.024304
73.8,0.022954
74.0,0.023994
74.2,0.022406
74.4,0.023121
74.6,0.023319
74.8,0.024078
75.0,0.024386
75.2,0.025752
75.4,0.026446
75.6,0.026237
75.8,0.026452
76.0,0.024534
76.2,0.024576
76.4,0.023235
76.6,0.024193
76.8,0.023341
77.0,0.023866
77.2,0.02424
77.4,0.024589
77.6,0.023702
77.8,0.024058
78.0,0.025339
78.2,0.023918
78.4,0.024567
78.6,0.025876
78.8,0.025913
79.0,0.025223
79.2,0.025115
79.4,0.024511
79.6,0.023638
79.8,0.023867
80.0,0.023915
80.2,0.025096
80.4,0.024986
80.6,0.025256
80.8,0.02446
81.0,0.024833
81.2,0.02419
81.4,0.023516
81.6,0.024018
81.8,0.024485
82.0,0.023591
82.2,0.024566
82.4,0.025052
82.6,0.024057
82.8,0.024188
83.0,0.024289
83.2,0.02422
83.4,0.02495
83.6,0.025305
83.8,0.025325
84.0,0.025417
84.2,0.02542
84.4,0.024212
84.6,0.024015
84.8,0.024174
85.0,0.023974
85.2,0.023131
85.4,0.024623
85.6,0.024818
85.8,0.023775
86.0,0.023374
86.2,0.023395
86.4,0.02357
86.6,0.022381
86.8,0.0233
87.0,0.023937
87.2,0.024922
87.4,0.023461
87.6,0.024193
87.8,0.024975
88.0,0.025339
88.2,0.024671
88.4,0.024788
88.6,0.024831
88.8,0.024289
89.0,0.024507
89.2,0.024249
