Time (s),Binding (nm)
0.0,0.0478755
0.2,0.0478755
0.4,0.0478755
0.6,0.0478755
0.8,0.0478755
1.0,0.0478755
1.2,0.0478755
1.4,0.0478755
1.6,0.0478755
1.8,0.0478755
2.0,0.0478755
2.2,0.0481745
2.4,0.0475815
2.6,0.0467755
2.8,0.0455245
3.0,0.0443595
3.2,0.0437845
3.4,0.0448125
3.6,0.0446485
3.8,0.0448735
4.0,0.0449365
4.2,0.0438295
4.4,0.0424735
4.6,0.0419795
4.8,0.0424355
5.0,0.0426955
5.2,0.0434385
5.4,0.0441225
5.6,0.0442765
5.8,0.0431415
6.0,0.0420965
6.2,0.0416745
6.4,0.0409285
6.6,0.0413815
6.8,0.0419885
7.0,0.0432275
7.2,0.0431205
7.4,0.0431685
7.6,0.0427985
7.8,0.0418995
8.0,0.0410505
8.2,0.0408485
8.4,0.0401195
8.6,0.0392765
8.8,0.0404895
9.0,0.0407175
9.2,0.0416215
9.4,0.0412965
9.6,0.0413135
9.8,0.0403345
10.0,0.0401325
10.2,0.0388785
10.4,0.0395405
10.6,0.0396775
10.8,0.0392365
11.0,0.0386185
11.2,0.0388865
11.4,0.0379765
11.6,0.0368955
11.8,0.0380445
12.0,0.0381825
12.2,0.0379785
12.4,0.0391515
12.6,0.0405785
12.8,0.0402235
13.0,0.0396375
13.2,0.0394505
13.4,0.0387675
13.6,0.0391665
13.8,0.0378285
14.0,0.0381855
14.2,0.0388695
14.4,0.0392955
14.6,0.0378905
14.8,0.0374855
15.0,0.0375015
15.2,0.0368885
15.4,0.0362645
15.6,0.0368795
15.8,0.0380575
16.0,0.0381205
16.2,0.0381315
16.4,0.0392645
16.6,0.0384605
16.8,0.0385235
17.0,0.0386695
17.2,0.0397005
17.4,0.0388795
17.6,0.0391785
17.8,0.0389535
18.0,0.0392435
18.2,0.0381685
18.4,0.0390615
18.6,0.0397295
18.8,0.0394105
19.0,0.0393375
19.2,0.0398055
19.4,0.0392675
19.6,0.0389165
19.8,0.0394255
20.0,0.0391215
20.2,0.0388415
20.4,0.0384955
20.6,0.0388115
20.8,0.0383635
21.0,0.0389605
21.2,0.0390295
21.4,0.0391345
21.6,0.0392895
21.8,0.0392775
22.0,0.0392305
22.2,0.0397635
22.4,0.0400615
22.6,0.0394965
22.8,0.0393495
23.0,0.0398925
23.2,0.0397125
23.4,0.0383665
23.6,0.0381125
23.8,0.0397475
24.0,0.0380075
24.2,0.0376185
24.4,0.0377825
24.6,0.0380165
24.8,0.0364875
25.0,0.0370885
25.2,0.0370765
25.4,0.0384225
25.6,0.0387165
25.8,0.0399275
26.0,0.0396655
26.2,0.0392355
26.4,0.0389375
26.6,0.0381115
26.8,0.0378165
27.0,0.0387875
27.2,0.0390705
27.4,0.0389205
27.6,0.0395745
27.8,0.0391525
28.0,0.0385525
28.2,0.0384045
28.4,0.0377315
28.6,0.0385935
28.8,0.0387045
29.0,0.0391975
29.2,0.0395635
