Time (s),Binding (nm)
0.0,0.037807
0.2,0.037807
0.4,0.037807
0.6,0.037807
0.8,0.036601
1.0,0.035726
1.2,0.035982
1.4,0.03616
1.6,0.035801
1.8,0.035029
2.0,0.033954
2.2,0.033722
2.4,0.032747
2.6,0.03291
2.8,0.034324
3.0,0.035694
3.2,0.035448
3.4,0.035888
3.6,0.035325
3.8,0.034051
4.0,0.033655
4.2,0.033525
4.4,0.033954
4.6,0.033838
4.8,0.034371
5.0,0.033696
5.2,0.034199
5.4,0.032976
5.6,0.033391
5.8,0.033094
6.0,0.03347
6.2,0.033072
6.4,0.032532
6.6,0.032522
6.8,0.032324
7.0,0.032199
7.2,0.031626
7.4,0.032553
7.6,0.032154
7.8,0.031221
8.0,0.031741
8.2,0.032423
8.4,0.032589
8.6,0.031923
8.8,0.032859
9.0,0.032392
9.2,0.031297
9.4,0.030432
9.6,0.031097
9.8,0.030913
10.0,0.030964
10.2,0.032145
10.4,0.032245
10.6,0.031691
10.8,0.0315
11.0,0.031368
11.2,0.030337
11.4,0.030851
11.6,0.031091
11.8,0.030171
12.0,0.030622
12.2,0.031135
12.4,0.03068
12.6,0.031266
12.8,0.032712
13.0,0.031901
13.2,0.0321
13.4,0.032345
13.6,0.03184
13.8,0.030801
14.0,0.031335
14.2,0.030678
14.4,0.029654
14.6,0.028775
14.8,0.029775
15.0,0.029544
15.2,0.029847
15.4,0.03105
15.6,0.031972
15.8,0.032081
16.0,0.032429
16.2,0.032479
16.4,0.032431
16.6,0.032502
16.8,0.032331
17.0,0.032333
17.2,0.031799
17.4,0.031512
17.6,0.031643
17.8,0.030451
18.0,0.029586
18.2,0.030102
18.4,0.029647
18.6,0.028873
18.8,0.029859
19.0,0.030414
19.2,0.029585
19.4,0.030708
19.6,0.030995
19.8,0.029805
20.0,0.029973
20.2,0.030784
20.4,0.030254
20.6,0.030872
20.8,0.031995
21.0,0.032549
21.2,0.032728
21.4,0.03207
21.6,0.032184
21.8,0.032384
22.0,0.031082
22.2,0.030751
22.4,0.03079
22.6,0.029769
22.8,0.029552
23.0,0.029498
23.2,0.029531
23.4,0.0299
23.6,0.030605
23.8,0.030279
24.0,0.031121
24.2,0.031214
24.4,0.032021
24.6,0.031095
24.8,0.031198
25.0,0.031504
25.2,0.031108
25.4,0.030611
25.6,0.031578
25.8,0.0305
26.0,0.030018
26.2,0.030347
26.4,0.030361
26.6,0.029354
26.8,0.030653
27.0,0.03022
27.2,0.030291
27.4,0.029757
27.6,0.030475
27.8,0.030103
28.0,0.030805
28.2,0.031325
28.4,0.03148
28.6,0.031537
28.8,0.031541
29.0,0.031248
29.2,0.030076
29.4,0.030647
29.6,0.029826
29.8,0.030197
30.0,0.030459
30.2,0.031842
30.4,0.030783
30.6,0.031488
30.8,0.031051
31.0,0.030478
31.2,0.030542
31.4,0.032113
31.6,0.03255
31.8,0.032833
32.0,0.032608
32.2,0.032091
32.4,0.03002
32.6,0.029691
32.8,0.030292
33.0,0.031155
33.2,0.030805
33.4,0.032545
33.6,0.032079
33.8,0.0312
34.0,0.029937
34.2,0.030361
34.4,0.030914
34.6,0.03109
34.8,0.031056
35.0,0.031702
35.2,0.031492
35.4,0.031268
35.6,0.030159
35.8,0.030363
36.0,0.030559
36.2,0.029912
36.4,0.029943
36.6,0.031094
36.8,0.031249
37.0,0.030856
37.2,0.03217
37.4,0.031104
37.6,0.03083
37.8,0.030252
38.0,0.030205
38.2,0.030048
38.4,0.030633
38.6,0.031336
38.8,0.031418
39.0,0.032137
39.2,0.031904
39.4,0.030989
39.6,0.030564
39.8,0.030629
40.0,0.030324
40.2,0.0299
40.4,0.031645
40.6,0.031889
40.8,0.032052
41.0,0.031399
41.2,0.031496
41.4,0.030559
41.6,0.030083
41.8,0.030018
42.0,0.03137
42.2,0.030942
42.4,0.031833
42.6,0.0324
42.8,0.03199
43.0,0.030409
43.2,0.031115
43.4,0.030753
43.6,0.030176
43.8,0.030476
44.0,0.03192
44.2,0.03132
