Time (s),Binding (nm)
0.0,0.040172
0.2,0.046696
0.4,0.046696
0.6,0.040347
0.8,0.042506
1.0,0.043132
1.2,0.042243
1.4,0.040671
1.6,0.042692
1.8,0.042254
2.0,0.042567
2.2,0.042956
2.4,0.042926
2.6,0.042326
2.8,0.041893
3.0,0.042383
3.2,0.041602
3.4,0.042546
3.6,0.042688
3.8,0.042716
4.0,0.04284
4.2,0.04324
4.4,0.042033
4.6,0.042425
4.8,0.042642
5.0,0.042901
5.2,0.042302
5.4,0.043551
5.6,0.043027
5.8,0.043497
6.0,0.043547
6.2,0.045415
6.4,0.04474
6.6,0.04599
6.8,0.045406
7.0,0.044832
7.2,0.042813
7.4,0.043218
7.6,0.042143
7.8,0.04287
8.0,0.043135
8.2,0.04317
8.4,0.043448
8.6,0.044326
8.8,0.043724
9.0,0.043558
9.2,0.045132
9.4,0.044784
9.6,0.045064
9.8,0.044903
10.0,0.044862
10.2,0.04328
10.4,0.043425
10.6,0.04292
10.8,0.043084
11.0,0.043229
11.2,0.044175
11.4,0.043938
11.6,0.043947
11.8,0.044288
12.0,0.04439
12.2,0.04435
12.4,0.044094
12.6,0.044603
12.8,0.044372
13.0,0.044985
13.2,0.045562
13.4,0.046631
13.6,0.045613
13.8,0.046268
14.0,0.044881
14.2,0.044458
14.4,0.044168
14.6,0.04473
14.8,0.044101
15.0,0.045469
15.2,0.046097
15.4,0.04585
15.6,0.046511
15.8,0.046367
16.0,0.046035
16.2,0.044777
16.4,0.045197
16.6,0.04465
16.8,0.045008
17.0,0.045063
17.2,0.045901
17.4,0.046169
17.6,0.045934
17.8,0.045993
18.0,0.046197
18.2,0.045755
18.4,0.04502
18.6,0.045702
18.8,0.044694
19.0,0.044541
19.2,0.04503
19.4,0.044953
19.6,0.045343
19.8,0.045691
20.0,0.045303
20.2,0.045137
20.4,0.045988
20.6,0.04634
20.8,0.047794
21.0,0.046882
21.2,0.047219
21.4,0.046146
21.6,0.043911
21.8,0.042797
22.0,0.043635
22.2,0.043116
22.4,0.043355
22.6,0.044788
22.8,0.045028
23.0,0.045527
