Time (s),Binding (nm)
0.0,0.051963
0.2,0.052616
0.4,0.054428
0.6,0.051212
0.8,0.051012
1.0,0.051592
1.2,0.051627
1.4,0.051323
1.6,0.0511
1.8,0.049575
2.0,0.050268
2.2,0.05078
2.4,0.050406
2.6,0.050002
2.8,0.050668
3.0,0.049106
3.2,0.047665
3.4,0.047574
3.6,0.04893
3.8,0.048575
4.0,0.04785
4.2,0.04828
4.4,0.047534
4.6,0.046659
4.8,0.046171
5.0,0.047756
5.2,0.046955
5.4,0.047976
5.6,0.047253
5.8,0.048357
6.0,0.04813
6.2,0.048959
6.4,0.048987
6.6,0.049464
6.8,0.048543
7.0,0.048247
7.2,0.048255
7.4,0.048996
7.6,0.048898
7.8,0.049049
8.0,0.04937
8.2,0.049004
8.4,0.04806
8.6,0.049093
8.8,0.048877
9.0,0.04863
9.2,0.048386
9.4,0.047926
9.6,0.048041
9.8,0.047452
10.0,0.047034
10.2,0.046819
10.4,0.046486
10.6,0.045895
10.8,0.046236
11.0,0.046747
11.2,0.047791
11.4,0.048376
11.6,0.047967
11.8,0.04891
12.0,0.048673
12.2,0.047076
12.4,0.046551
12.6,0.047828
12.8,0.046954
13.0,0.047225
13.2,0.047574
13.4,0.048308
13.6,0.047641
13.8,0.048405
14.0,0.048808
14.2,0.049639
14.4,0.04945
14.6,0.049114
14.8,0.048588
15.0,0.047996
15.2,0.048119
15.4,0.047958
15.6,0.047701
15.8,0.048337
16.0,0.047975
16.2,0.047331
16.4,0.046568
16.6,0.04705
16.8,0.047179
17.0,0.047503
17.2,0.048035
17.4,0.048804
17.6,0.047856
17.8,0.046787
18.0,0.046093
18.2,0.045353
18.4,0.044905
18.6,0.044307
18.8,0.044795
19.0,0.045161
19.2,0.04564
19.4,0.045707
19.6,0.046839
19.8,0.046471
20.0,0.046173
20.2,0.046285
20.4,0.046502
20.6,0.046592
20.8,0.047231
21.0,0.047074
21.2,0.04683
21.4,0.046718
21.6,0.046487
21.8,0.046174
22.0,0.046358
22.2,0.04588
22.4,0.046012
22.6,0.045182
22.8,0.04495
23.0,0.045921
23.2,0.045981
23.4,0.046433
23.6,0.046365
23.8,0.046696
24.0,0.046061
24.2,0.046939
24.4,0.045097
24.6,0.045701
24.8,0.04549
25.0,0.045214
25.2,0.044141
25.4,0.045087
25.6,0.045138
25.8,0.044763
26.0,0.045046
26.2,0.045532
26.4,0.045874
26.6,0.045568
26.8,0.045789
27.0,0.045051
27.2,0.044612
27.4,0.044683
27.6,0.045859
27.8,0.045104
28.0,0.045076
28.2,0.045256
28.4,0.045306
28.6,0.044013
28.8,0.044256
29.0,0.044632
29.2,0.04481
29.4,0.043968
29.6,0.043658
29.8,0.043026
30.0,0.043207
30.2,0.042435
30.4,0.04378
30.6,0.043737
30.8,0.045058
31.0,0.04507
31.2,0.045482
31.4,0.04365
31.6,0.043907
31.8,0.042901
32.0,0.042413
32.2,0.041907
32.4,0.042219
32.6,0.043414
32.8,0.045071
33.0,0.045497
33.2,0.046163
33.4,0.046874
33.6,0.045644
33.8,0.044657
34.0,0.043837
34.2,0.043103
34.4,0.042997
34.6,0.04202
34.8,0.042832
35.0,0.043269
35.2,0.043217
35.4,0.042297
35.6,0.043253
35.8,0.042052
36.0,0.042148
36.2,0.042621
36.4,0.041889
36.6,0.04155
36.8,0.042001
37.0,0.042226
37.2,0.042195
37.4,0.043901
37.6,0.044534
37.8,0.044041
38.0,0.044456
38.2,0.044082
38.4,0.043256
38.6,0.043149
38.8,0.042672
39.0,0.041594
39.2,0.042065
39.4,0.04239
39.6,0.042078
39.8,0.042162
40.0,0.042234
40.2,0.040841
