Time (s),Binding (nm)
0.0,0.0783781
0.2,0.0792113
0.4,0.0739641
0.6,0.0737674
0.8,0.0740929
1.0,0.0731179
1.2,0.0721913
1.4,0.0721594
1.6,0.0718071
1.8,0.0706295
2.0,0.0711368
2.2,0.0690546
2.4,0.0693067
2.6,0.0695606
2.8,0.0693515
3.0,0.0677376
3.2,0.0685947
3.4,0.0684881
3.6,0.0688561
3.8,0.0683464
4.0,0.0689849
4.2,0.0698463
4.4,0.0703577
4.6,0.0683752
4.8,0.0680902
5.0,0.0689959
5.2,0.0682895
5.4,0.0668472
5.6,0.0673515
5.8,0.068175
6.0,0.066407
6.2,0.0660788
6.4,0.0663124
6.6,0.0663914
6.8,0.0667357
7.0,0.0665795
7.2,0.066499
7.4,0.0662954
7.6,0.0675878
7.8,0.0675943
8.0,0.067679
8.2,0.0686793
8.4,0.0687341
8.6,0.0664364
8.8,0.0646499
9.0,0.0643527
9.2,0.0623194
9.4,0.0627641
9.6,0.0635416
9.8,0.0636017
10.0,0.0637936
10.2,0.0647829
10.4,0.0637746
10.6,0.0641379
10.8,0.0644671
11.0,0.0640784
11.2,0.063903
11.4,0.0637552
11.6,0.063379
11.8,0.0641551
12.0,0.0647615
12.2,0.0650344
12.4,0.063964
12.6,0.0644239
12.8,0.0633428
13.0,0.0615604
13.2,0.0604743
13.4,0.0615777
13.6,0.0614008
13.8,0.0616672
14.0,0.0626653
14.2,0.0629089
14.4,0.0623455
14.6,0.0614991
14.8,0.0611724
15.0,0.0610069
15.2,0.0607306
15.4,0.0618117
15.6,0.0619393
15.8,0.0607843
16.0,0.060468
16.2,0.0616383
16.4,0.0597957
16.6,0.0587491
16.8,0.0601258
17.0,0.0606455
17.2,0.0592823
17.4,0.0602271
17.6,0.0612827
17.8,0.0598757
18.0,0.0595795
18.2,0.0601468
18.4,0.0602009
18.6,0.0601395
18.8,0.0622924
19.0,0.0619005
19.2,0.0606056
19.4,0.061302
19.6,0.0615562
19.8,0.0602294
20.0,0.0604368
20.2,0.0617432
20.4,0.0609779
20.6,0.0593539
20.8,0.0595215
21.0,0.0591632
21.2,0.0581168
21.4,0.0573729
21.6,0.0587526
21.8,0.0595159
22.0,0.0596416
22.2,0.0602092
22.4,0.0602265
22.6,0.0598111
22.8,0.057996
23.0,0.0575771
23.2,0.0575273
23.4,0.0575411
23.6,0.0562962
23.8,0.0565237
24.0,0.0562348
24.2,0.0554653
24.4,0.0558048
24.6,0.0558541
24.8,0.0558297
25.0,0.0555742
25.2,0.0563733
25.4,0.0561123
25.6,0.056359
25.8,0.0572503
26.0,0.0576769
26.2,0.0567868
26.4,0.0570136
26.6,0.0565794
26.8,0.0553834
27.0,0.0554897
27.2,0.0554448
27.4,0.0549701
27.6,0.0555458
27.8,0.0559641
28.0,0.0553677
28.2,0.0551438
28.4,0.0550589
28.6,0.0545826
28.8,0.0533454
29.0,0.0541165
29.2,0.053619
29.4,0.0532064
29.6,0.0539472
29.8,0.0544658
30.0,0.0540966
30.2,0.0556265
30.4,0.0555522
30.6,0.0556575
30.8,0.0568523
31.0,0.0557804
31.2,0.0554269
31.4,0.0547761
31.6,0.0537805
31.8,0.0525247
32.0,0.0532791
32.2,0.0530477
32.4,0.0536076
32.6,0.0533696
