Time (s),Binding (nm)
0.0,0.0
0.2,-0.002978
0.4,-5.4e-05
0.6,0.000555
0.8,0.001581
1.0,0.001924
1.2,0.003969
1.4,0.004513
1.6,0.004957
1.8,0.004778
2.0,0.005425
2.2,0.005633
2.4,0.006689
2.6,0.007072
2.8,0.007993
3.0,0.008861
3.2,0.009592
3.4,0.009273
3.6,0.010025
3.8,0.011626
4.0,0.011069
4.2,0.011135
4.4,0.012236
4.6,0.013024
4.8,0.01247
5.0,0.013532
5.2,0.014688
5.4,0.014508
5.6,0.014731
5.8,0.0142
6.0,0.014711
6.2,0.013863
6.4,0.014178
6.6,0.013848
6.8,0.014602
7.0,0.014387
7.2,0.014715
7.4,0.015515
7.6,0.015838
7.8,0.015911
8.0,0.01671
8.2,0.017141
8.4,0.016885
8.6,0.01731
8.8,0.018264
9.0,0.018146
9.2,0.018521
9.4,0.019328
9.6,0.020173
9.8,0.01926
10.0,0.020026
10.2,0.019462
10.4,0.019836
10.6,0.019984
10.8,0.022007
11.0,0.021608
11.2,0.022057
11.4,0.02219
11.6,0.021998
11.8,0.020781
12.0,0.021705
12.2,0.02147
12.4,0.021184
12.6,0.019959
12.8,0.020096
13.0,0.019622
13.2,0.020995
13.4,0.021107
13.6,0.022444
13.8,0.024261
14.0,0.025123
14.2,0.024526
14.4,0.024738
14.6,0.025527
14.8,0.024026
15.0,0.023512
15.2,0.024157
15.4,0.023869
15.6,0.022832
15.8,0.023442
16.0,0.023554
16.2,0.023615
16.4,0.023916
16.6,0.025113
16.8,0.024155
17.0,0.024395
17.2,0.024399
17.4,0.024324
17.6,0.024633
17.8,0.024963
18.0,0.025842
18.2,0.024658
18.4,0.02547
18.6,0.024247
18.8,0.02528
19.0,0.024886
19.2,0.027321
19.4,0.027033
19.6,0.027635
19.8,0.02729
20.0,0.027917
20.2,0.026359
20.4,0.02678
20.6,0.026732
20.8,0.027514
21.0,0.027162
21.2,0.027352
21.4,0.027939
21.6,0.028662
21.8,0.028436
22.0,0.028045
22.2,0.02804
22.4,0.027383
22.6,0.027666
22.8,0.027807
23.0,0.028424
23.2,0.029405
23.4,0.028768
23.6,0.028781
23.8,0.02826
24.0,0.027949
24.2,0.027595
24.4,0.028448
24.6,0.027963
24.8,0.029169
25.0,0.029395
25.2,0.030491
25.4,0.031083
25.6,0.031769
25.8,0.03084
26.0,0.030969
26.2,0.028902
26.4,0.029289
26.6,0.029468
26.8,0.030737
27.0,0.031395
27.2,0.032652
27.4,0.032095
27.6,0.030955
27.8,0.030378
28.0,0.030128
28.2,0.031065
28.4,0.030856
28.6,0.031583
28.8,0.03139
29.0,0.031192
29.2,0.030021
29.4,0.030118
29.6,0.029558
29.8,0.029302
30.0,0.02936
30.2,0.029958
30.4,0.029885
30.6,0.030495
30.8,0.031498
31.0,0.031812
31.2,0.032375
31.4,0.032674
31.6,0.032276
31.8,0.032908
32.0,0.032151
32.2,0.031002
32.4,0.031032
32.6,0.03261
32.8,0.031156
33.0,0.03161
33.2,0.032118
33.4,0.032764
33.6,0.032686
33.8,0.033971
34.0,0.033554
34.2,0.035163
34.4,0.035331
34.6,0.034714
34.8,0.034225
35.0,0.035391
35.2,0.034855
35.4,0.034608
35.6,0.036105
35.8,0.036211
36.0,0.035906
36.2,0.035657
36.4,0.034912
36.6,0.03412
36.8,0.034192
37.0,0.034714
37.2,0.034776
37.4,0.035623
37.6,0.035779
37.8,0.035913
38.0,0.035334
38.2,0.035869
38.4,0.036419
38.6,0.035871
38.8,0.036139
39.0,0.036107
39.2,0.035504
39.4,0.035431
39.6,0.035787
39.8,0.035526
40.0,0.035677
40.2,0.035506
40.4,0.034626
40.6,0.033804
40.8,0.034028
41.0,0.033948
41.2,0.034945
41.4,0.036342
41.6,0.036741
41.8,0.035997
42.0,0.035593
42.2,0.034579
42.4,0.034066
42.6,0.034601
42.8,0.036047
43.0,0.037736
43.2,0.03873
43.4,0.038102
43.6,0.037955
43.8,0.038444
44.0,0.036582
44.2,0.035397
44.4,0.035743
44.6,0.035941
44.8,0.036207
45.0,0.037604
45.2,0.038087
45.4,0.038274
45.6,0.038535
45.8,0.037777
46.0,0.037362
46.2,0.038157
46.4,0.03863
46.6,0.03858
46.8,0.037918
47.0,0.038368
47.2,0.038095
47.4,0.037605
47.6,0.037386
47.8,0.03867
48.0,0.038069
48.2,0.03778
48.4,0.03767
48.6,0.037957
48.8,0.037545
49.0,0.038291
49.2,0.038762
49.4,0.039978
49.6,0.039611
49.8,0.039386
50.0,0.039932
50.2,0.039345
50.4,0.038697
50.6,0.039391
50.8,0.038711
51.0,0.038305
51.2,0.039451
51.4,0.039606
51.6,0.038985
51.8,0.039847
52.0,0.039981
52.2,0.039985
52.4,0.038959
52.6,0.040036
52.8,0.04022
53.0,0.040003
53.2,0.039399
53.4,0.040205
53.6,0.039747
53.8,0.03895
54.0,0.039571
54.2,0.039983
54.4,0.039516
54.6,0.038417
54.8,0.038776
55.0,0.03796
55.2,0.037779
55.4,0.038598
55.6,0.040438
55.8,0.040655
56.0,0.040386
56.2,0.041029
56.4,0.040358
56.6,0.039274
56.8,0.040438
57.0,0.04069
57.2,0.040081
57.4,0.041535
57.6,0.042656
57.8,0.042066
58.0,0.042898
58.2,0.043707
58.4,0.041973
58.6,0.041582
58.8,0.041251
59.0,0.040443
59.2,0.040197
59.4,0.041162
59.6,0.040524
59.8,0.040491
60.0,0.040537
60.2,0.040338
60.4,0.040446
60.6,0.041283
60.8,0.041533
61.0,0.041537
61.2,0.042151
61.4,0.041765
61.6,0.040873
61.8,0.041465
62.0,0.041776
62.2,0.04121
62.4,0.042353
62.6,0.042215
62.8,0.042052
63.0,0.042482
63.2,0.042613
63.4,0.042499
63.6,0.042878
63.8,0.042186
64.0,0.041715
64.2,0.041897
64.4,0.041188
64.6,0.042351
64.8,0.042628
65.0,0.043439
65.2,0.043078
65.4,0.043116
65.6,0.04282
65.8,0.042399
66.0,0.041299
66.2,0.041744
66.4,0.041992
66.6,0.041629
66.8,0.042533
67.0,0.043199
67.2,0.042741
67.4,0.042237
67.6,0.04316
67.8,0.043428
68.0,0.043254
68.2,0.043926
68.4,0.044202
68.6,0.043302
68.8,0.04233
69.0,0.042507
69.2,0.042063
69.4,0.042546
69.6,0.04326
69.8,0.044368
70.0,0.044373
70.2,0.04425
70.4,0.044349
70.6,0.043771
70.8,0.042708
71.0,0.04298
71.2,0.043146
71.4,0.041899
71.6,0.042387
71.8,0.043545
72.0,0.043821
72.2,0.043138
72.4,0.044988
72.6,0.044731
72.8,0.043995
73.0,0.043965
73.2,0.044159
73.4,0.042359
73.6,0.041877
73.8,0.041802
74.0,0.041549
74.2,0.042376
74.4,0.042565
74.6,0.043022
74.8,0.043714
75.0,0.042853
75.2,0.042375
75.4,0.043004
75.6,0.042937
75.8,0.0425
76.0,0.043388
76.2,0.044372
76.4,0.044872
76.6,0.046188
76.8,0.046636
77.0,0.046747
77.2,0.045422
77.4,0.046225
77.6,0.044841
77.8,0.044197
78.0,0.043946
78.2,0.044839
78.4,0.043296
78.6,0.043469
78.8,0.043983
79.0,0.0448
79.2,0.04481
79.4,0.045871
