Time (s),Binding (nm)
0.0,0.0
0.2,0.000594
0.4,0.000821
0.6,0.003532
0.8,0.004361
1.0,0.004783
1.2,0.004709
1.4,0.005803
1.6,0.005962
1.8,0.005901
2.0,0.00668
2.2,0.008694
2.4,0.008096
2.6,0.007996
2.8,0.007979
3.0,0.007391
3.2,0.006948
3.4,0.007509
3.6,0.007564
3.8,0.007991
4.0,0.009541
4.2,0.009365
4.4,0.00966
4.6,0.010441
4.8,0.011152
5.0,0.010855
5.2,0.011566
5.4,0.012313
5.6,0.011459
5.8,0.011194
6.0,0.010715
6.2,0.010272
6.4,0.009701
6.6,0.011246
6.8,0.011385
7.0,0.012338
7.2,0.013092
7.4,0.012826
7.6,0.012693
7.8,0.01272
8.0,0.01169
8.2,0.011675
8.4,0.013443
8.6,0.013842
8.8,0.015109
9.0,0.015152
9.2,0.01571
9.4,0.015425
9.6,0.014921
9.8,0.015489
10.0,0.016465
10.2,0.017091
10.4,0.018197
10.6,0.018253
10.8,0.017506
11.0,0.019385
11.2,0.018748
11.4,0.017486
11.6,0.018119
11.8,0.018254
12.0,0.016869
12.2,0.016795
12.4,0.017697
12.6,0.018629
12.8,0.01828
13.0,0.018426
13.2,0.018638
13.4,0.018931
13.6,0.018876
13.8,0.020615
14.0,0.020835
14.2,0.021356
14.4,0.021359
14.6,0.022265
14.8,0.020644
15.0,0.021222
15.2,0.021575
15.4,0.021734
15.6,0.020554
15.8,0.02102
16.0,0.021759
16.2,0.021916
16.4,0.021854
16.6,0.02234
16.8,0.022447
17.0,0.021738
17.2,0.02113
17.4,0.021829
17.6,0.021828
17.8,0.022562
18.0,0.023295
18.2,0.024461
18.4,0.023588
18.6,0.023744
18.8,0.023171
19.0,0.023121
19.2,0.023847
19.4,0.023406
19.6,0.023058
19.8,0.023683
20.0,0.023525
20.2,0.02239
20.4,0.024134
20.6,0.02529
20.8,0.026335
21.0,0.025874
21.2,0.026876
21.4,0.025922
21.6,0.026408
21.8,0.025735
22.0,0.027446
22.2,0.027306
22.4,0.028069
22.6,0.027445
22.8,0.027334
23.0,0.027051
23.2,0.02687
23.4,0.026435
23.6,0.026928
23.8,0.0283
24.0,0.028184
24.2,0.028884
24.4,0.029578
24.6,0.028633
24.8,0.028222
25.0,0.027964
25.2,0.027769
25.4,0.027819
25.6,0.028325
25.8,0.027762
26.0,0.028263
26.2,0.028973
26.4,0.028841
26.6,0.02889
26.8,0.029152
27.0,0.029478
27.2,0.027785
27.4,0.028633
27.6,0.029246
27.8,0.029854
28.0,0.029592
28.2,0.030454
28.4,0.029675
28.6,0.030134
28.8,0.030337
29.0,0.030461
29.2,0.030731
29.4,0.030495
29.6,0.030065
29.8,0.029581
30.0,0.030368
30.2,0.031395
30.4,0.031638
30.6,0.032431
30.8,0.032535
31.0,0.031846
31.2,0.031997
31.4,0.031664
31.6,0.031225
31.8,0.032446
32.0,0.032558
32.2,0.032496
32.4,0.033964
32.6,0.034676
32.8,0.033823
33.0,0.034227
33.2,0.034122
33.4,0.03346
33.6,0.033735
33.8,0.03301
34.0,0.033786
34.2,0.033929
34.4,0.033647
34.6,0.032998
34.8,0.034733
35.0,0.034883
35.2,0.035282
35.4,0.036184
35.6,0.036858
35.8,0.036619
36.0,0.036514
36.2,0.03547
36.4,0.035672
36.6,0.035142
36.8,0.034465
37.0,0.034232
37.2,0.035129
