Time (s),Binding (nm)
0.0,0.0
0.2,0.000379
0.4,0.005404
0.6,0.005455
0.8,0.006094
1.0,0.007092
1.2,0.008202
1.4,0.007658
1.6,0.008183
1.8,0.009888
2.0,0.009819
2.2,0.009974
2.4,0.010159
2.6,0.011613
2.8,0.011133
3.0,0.012282
3.2,0.013296
3.4,0.014065
3.6,0.012966
3.8,0.013296
4.0,0.013304
4.2,0.01393
4.4,0.014646
4.6,0.015909
4.8,0.017142
5.0,0.017937
5.2,0.018344
5.4,0.017659
5.6,0.01806
5.8,0.01785
6.0,0.017329
6.2,0.016771
6.4,0.01742
6.6,0.017868
6.8,0.017925
7.0,0.018481
7.2,0.018818
7.4,0.019733
7.6,0.018529
7.8,0.018104
8.0,0.017383
8.2,0.0176
8.4,0.016971
8.6,0.0171
8.8,0.018534
9.0,0.019227
9.2,0.019516
9.4,0.020265
9.6,0.02187
9.8,0.021235
10.0,0.021338
10.2,0.020982
10.4,0.020794
10.6,0.020015
10.8,0.020124
11.0,0.021104
11.2,0.021607
11.4,0.021855
11.6,0.022025
11.8,0.022288
12.0,0.022277
12.2,0.021542
12.4,0.022975
12.6,0.024116
12.8,0.023796
13.0,0.023797
13.2,0.024576
13.4,0.023537
13.6,0.023716
13.8,0.025011
14.0,0.024569
14.2,0.025216
14.4,0.024733
14.6,0.024284
14.8,0.023512
15.0,0.024014
15.2,0.022989
15.4,0.024303
15.6,0.024191
15.8,0.024231
16.0,0.023932
16.2,0.025034
16.4,0.025208
16.6,0.025671
16.8,0.0256
17.0,0.026184
17.2,0.025774
17.4,0.02547
17.6,0.025094
17.8,0.025937
18.0,0.025796
18.2,0.026777
18.4,0.025791
18.6,0.025583
18.8,0.024943
19.0,0.024526
19.2,0.024453
19.4,0.025304
19.6,0.025629
19.8,0.025131
20.0,0.025827
20.2,0.025196
20.4,0.026141
20.6,0.026053
20.8,0.027466
21.0,0.027442
21.2,0.028532
21.4,0.027023
21.6,0.02707
21.8,0.027294
22.0,0.027175
22.2,0.026349
22.4,0.027156
22.6,0.027246
22.8,0.026128
23.0,0.026741
23.2,0.025901
23.4,0.026141
23.6,0.026761
23.8,0.026165
24.0,0.026321
24.2,0.027971
24.4,0.027466
24.6,0.027612
24.8,0.028165
25.0,0.028267
25.2,0.027349
