Filename,t1,t1_error,A,A_error,y0,y0_error,R_squared,Iterations,Time_min,Time_max
ZE23_250_Ag_as.csv,29.9309314858687,0.703204163351003,-0.0436313445506986,5307.90658168479,0.0444500454934953,0.00032550195148109504,0.9827446638606078,5.0,0,77.11052631578946
ZE23_500_Ag_as.csv,51.9645480939468,0.901708944494139,-0.0569516708105593,3829.6421236413,0.0628192584319758,0.000345709052810027,0.9875869818557109,5.0,0,119.6
ZE24_1000_Ag_as.csv,36.2087387607317,0.448968745122622,-0.0495771089439489,-1.23456789e-300,0.0511172600843905,0.000162445296774832,0.9894067127543452,5.0,0,119.6
ZE24_1000_as.csv,24.634355881991,0.835991811179938,-0.026831965088888,3341.98814017979,0.0287109449664447,0.000298629644310152,0.9762732783049421,5.0,0,58.22631578947368
ZE24_250_Ag_as.csv,16.9655616498168,0.363096715663726,-0.0419879166910512,5545.73772767448,0.0465894797563836,0.00018808423564882002,0.975260604956949,7.0,0,72.38947368421051
ZE24_500_Ag_as.csv,22.7048387235067,0.457261766594399,-0.0492168505458735,-1.23456789e-300,0.0545463035466792,0.000263877722774373,0.9840377459253087,4.0,0,72.38947368421051
ZE25_1000_Ag_as.csv,7.68812078365001,0.260977870057604,-0.0357062024985286,9837.22024832058,0.0355271944574718,0.00028512537094012796,0.9767605027364085,5.0,0,29.9
ZE25_1000_as.csv,9.68206835550297,0.401023798654181,-0.0237566599706691,-1.23456789e-300,0.0243548071819069,0.00025697103263502797,0.9636885949678748,7.0,0,34.62105263157895
ZE25_250_Ag_as.csv,9.01059863631161,0.240074888914964,-0.0310378755294764,24481.1381875411,0.0329968096013434,0.000157116608661903,0.9738467212185686,7.0,0,44.06315789473684
ZE25_500_Ag_as.csv,11.8533201674573,0.362913614071083,-0.022104760638509,5240.00505862831,0.0216543338818099,0.000156166440416384,0.9674796682322274,5.0,0,48.78421052631579
ZE26_1000_Ag_as.csv,11.1082993119394,0.439160773247436,-0.0311613051967269,7193.71393644682,0.0326888835045847,0.00032731697551349097,0.9718098939080876,6.0,0,34.62105263157895
ZE26_1000_as.csv,17.5647089104321,0.582007093131362,-0.0249886560436397,13103.2788685697,0.0267569899941804,0.00023904198383853902,0.9703318910921841,4.0,0,53.50526315789473
