Time (s),Binding (nm)
0.0,0.0
0.2,0.003932
0.4,0.008858
0.6,0.004548
0.8,0.00655
1.0,0.007733
1.2,0.006988
1.4,0.006869
1.6,0.006963
1.8,0.006417
2.0,0.00535
2.2,0.006332
2.4,0.004706
2.6,0.006073
2.8,0.007091
3.0,0.007992
3.2,0.007859
3.4,0.008712
3.6,0.008076
3.8,0.008399
4.0,0.008385
4.2,0.008061
4.4,0.008739
4.6,0.008472
4.8,0.009189
5.0,0.00913
5.2,0.009843
5.4,0.009606
5.6,0.010965
5.8,0.010689
6.0,0.011215
6.2,0.011285
6.4,0.012107
6.6,0.01101
6.8,0.01155
7.0,0.012125
7.2,0.012351
7.4,0.012107
7.6,0.012067
7.8,0.011155
8.0,0.011344
8.2,0.012541
8.4,0.012557
8.6,0.013922
8.8,0.014266
9.0,0.013907
9.2,0.012634
9.4,0.012448
9.6,0.012671
9.8,0.012532
10.0,0.013065
10.2,0.01295
10.4,0.013773
10.6,0.012915
10.8,0.013586
11.0,0.013723
11.2,0.014682
11.4,0.014915
11.6,0.016001
11.8,0.015636
12.0,0.014797
12.2,0.015523
12.4,0.014932
12.6,0.014327
12.8,0.01484
13.0,0.015137
13.2,0.014105
13.4,0.014085
13.6,0.014472
13.8,0.014505
14.0,0.014694
14.2,0.014826
14.4,0.01592
14.6,0.016453
14.8,0.017208
15.0,0.01728
15.2,0.016395
15.4,0.015732
15.6,0.016593
15.8,0.01519
16.0,0.015884
16.2,0.017054
16.4,0.017105
16.6,0.016793
16.8,0.017718
17.0,0.017162
17.2,0.017043
17.4,0.018168
17.6,0.017223
17.8,0.017787
18.0,0.01816
18.2,0.018567
18.4,0.01721
18.6,0.018223
18.8,0.016959
19.0,0.016963
19.2,0.016716
19.4,0.017607
19.6,0.017602
19.8,0.018551
20.0,0.019404
20.2,0.02006
20.4,0.019468
20.6,0.018858
20.8,0.019916
21.0,0.018929
21.2,0.018108
21.4,0.019247
21.6,0.019507
21.8,0.018192
22.0,0.018608
22.2,0.018805
22.4,0.01831
22.6,0.018334
22.8,0.018639
23.0,0.018252
23.2,0.019021
23.4,0.01898
23.6,0.018717
23.8,0.019358
24.0,0.019824
24.2,0.019975
24.4,0.020036
24.6,0.020608
24.8,0.020271
25.0,0.02085
25.2,0.020033
25.4,0.019674
25.6,0.01931
25.8,0.019098
26.0,0.018753
26.2,0.020366
26.4,0.020529
26.6,0.02176
26.8,0.023028
27.0,0.022948
27.2,0.022022
27.4,0.022207
27.6,0.021258
27.8,0.021052
28.0,0.020869
28.2,0.020626
28.4,0.021548
28.6,0.02097
28.8,0.02078
29.0,0.021125
29.2,0.021514
29.4,0.020733
29.6,0.022082
29.8,0.021579
30.0,0.022038
30.2,0.022195
30.4,0.02236
30.6,0.02139
30.8,0.021898
31.0,0.022487
31.2,0.022021
31.4,0.021946
31.6,0.022544
31.8,0.022683
32.0,0.021165
32.2,0.021191
32.4,0.021033
32.6,0.021903
32.8,0.021413
33.0,0.021757
33.2,0.021374
33.4,0.022212
33.6,0.020734
33.8,0.020287
34.0,0.020308
34.2,0.021196
34.4,0.02096
34.6,0.022258
34.8,0.022877
35.0,0.023828
35.2,0.022751
35.4,0.022907
35.6,0.022483
35.8,0.022608
36.0,0.021834
36.2,0.023155
36.4,0.023099
36.6,0.02289
36.8,0.023051
37.0,0.023669
37.2,0.024104
37.4,0.024164
37.6,0.024722
37.8,0.024678
38.0,0.02428
38.2,0.024156
38.4,0.023838
38.6,0.023608
38.8,0.023128
39.0,0.022965
39.2,0.02239
39.4,0.02283
39.6,0.022949
39.8,0.023494
40.0,0.024624
40.2,0.024819
40.4,0.024514
40.6,0.024608
40.8,0.025811
41.0,0.024929
41.2,0.025276
41.4,0.026787
41.6,0.0255
41.8,0.024917
42.0,0.024691
42.2,0.024443
42.4,0.023266
42.6,0.025003
42.8,0.02482
43.0,0.024514
43.2,0.024629
43.4,0.024686
43.6,0.024018
43.8,0.023348
44.0,0.024205
44.2,0.024161
44.4,0.024522
44.6,0.024592
44.8,0.024996
45.0,0.024941
45.2,0.024948
45.4,0.024251
45.6,0.024559
45.8,0.024348
46.0,0.024411
46.2,0.025162
46.4,0.025172
46.6,0.025228
46.8,0.026121
47.0,0.026674
47.2,0.02613
47.4,0.025961
47.6,0.026182
47.8,0.024911
48.0,0.023651
48.2,0.024355
48.4,0.025238
48.6,0.024731
48.8,0.025669
49.0,0.026591
49.2,0.026071
49.4,0.026047
49.6,0.025874
49.8,0.025657
50.0,0.025546
50.2,0.025395
50.4,0.025682
50.6,0.025847
50.8,0.02594
51.0,0.025942
51.2,0.026794
51.4,0.026463
51.6,0.026847
51.8,0.026884
52.0,0.027104
52.2,0.026269
52.4,0.02656
52.6,0.02618
52.8,0.025909
53.0,0.025448
53.2,0.025543
53.4,0.02484
53.6,0.025146
53.8,0.025646
54.0,0.026125
54.2,0.02556
54.4,0.0259
54.6,0.025781
54.8,0.025722
55.0,0.025433
55.2,0.026218
55.4,0.025749
55.6,0.025589
55.8,0.02594
56.0,0.026576
56.2,0.025947
56.4,0.027453
56.6,0.0279338
56.8,0.0276796
57.0,0.026978
57.2,0.027213
57.4,0.026649
57.6,0.026585
57.8,0.0276274
58.0,0.0276191
58.2,0.0280093
58.4,0.026974
58.6,0.026672
58.8,0.02629
59.0,0.026551
