Time (s),Binding (nm)
0.0,0.0
0.2,0.000984
0.4,0.00264
0.6,0.000631
0.8,0.002503
1.0,0.003221
1.2,0.003055
1.4,0.004117
1.6,0.004974
1.8,0.005262
2.0,0.005703
2.2,0.006688
2.4,0.007008
2.6,0.007684
2.8,0.00675
3.0,0.006917
3.2,0.008353
3.4,0.007293
3.6,0.007375
3.8,0.009512
4.0,0.010631
4.2,0.009834
4.4,0.010762
4.6,0.011578
4.8,0.010778
5.0,0.010626
5.2,0.011312
5.4,0.011395
5.6,0.0109
5.8,0.011511
6.0,0.011377
6.2,0.011574
6.4,0.010885
6.6,0.011777
6.8,0.011512
7.0,0.011836
7.2,0.011103
7.4,0.012653
7.6,0.012653
7.8,0.013105
8.0,0.013254
8.2,0.013053
8.4,0.012933
8.6,0.013391
8.8,0.01249
9.0,0.011549
9.2,0.012339
9.4,0.012561
9.6,0.012192
9.8,0.012555
10.0,0.013465
10.2,0.013623
10.4,0.013426
10.6,0.012962
10.8,0.014652
11.0,0.014359
11.2,0.014963
11.4,0.014674
11.6,0.014602
11.8,0.013715
12.0,0.014171
12.2,0.012777
12.4,0.013245
12.6,0.014281
12.8,0.014712
13.0,0.015057
13.2,0.015894
13.4,0.016483
13.6,0.016684
13.8,0.01654
14.0,0.016591
14.2,0.017764
14.4,0.017723
14.6,0.018716
14.8,0.019346
15.0,0.020088
15.2,0.019934
15.4,0.02037
15.6,0.020542
15.8,0.019993
16.0,0.019533
16.2,0.019726
16.4,0.019903
16.6,0.018969
16.8,0.018601
17.0,0.019169
17.2,0.018338
17.4,0.01963
17.6,0.019934
17.8,0.020602
18.0,0.020207
18.2,0.020518
18.4,0.018317
18.6,0.018304
18.8,0.019624
19.0,0.01957
19.2,0.020186
19.4,0.021246
19.6,0.021873
19.8,0.019666
20.0,0.020599
20.2,0.019849
20.4,0.018935
20.6,0.019305
20.8,0.019961
21.0,0.019298
21.2,0.021481
21.4,0.022443
21.6,0.02088
21.8,0.022023
22.0,0.022431
22.2,0.020214
22.4,0.020837
22.6,0.020185
22.8,0.020027
23.0,0.019646
23.2,0.021273
23.4,0.020316
23.6,0.022222
23.8,0.022546
24.0,0.023156
24.2,0.021598
24.4,0.022256
24.6,0.021396
24.8,0.020473
25.0,0.019645
25.2,0.020895
25.4,0.021301
25.6,0.022128
25.8,0.023226
