Time (s),Binding (nm)
0.0,0.0
0.2,0.000497
0.4,-0.00113
0.6,0.000685
0.8,0.002003
1.0,0.002245
1.2,0.003258
1.4,0.004326
1.6,0.004975
1.8,0.0047
2.0,0.005537
2.2,0.005387
2.4,0.005563
2.6,0.006286
2.8,0.007669
3.0,0.008649
3.2,0.009439
3.4,0.010718
3.6,0.010499
3.8,0.010495
4.0,0.01012
4.2,0.010851
4.4,0.010481
4.6,0.011915
4.8,0.01224
5.0,0.01354
5.2,0.013993
5.4,0.015509
5.6,0.015371
5.8,0.016351
6.0,0.016263
6.2,0.016399
6.4,0.016804
6.6,0.018373
6.8,0.01854
7.0,0.018931
7.2,0.019726
7.4,0.019909
7.6,0.019455
7.8,0.018861
8.0,0.019597
8.2,0.019216
8.4,0.019338
8.6,0.019564
8.8,0.01991
9.0,0.019956
9.2,0.021039
9.4,0.020749
9.6,0.020971
9.8,0.021916
10.0,0.02127
10.2,0.020906
10.4,0.021267
10.6,0.021874
10.8,0.021881
11.0,0.023356
11.2,0.023412
11.4,0.024247
11.6,0.02444
11.8,0.024233
12.0,0.024305
12.2,0.024385
12.4,0.025191
12.6,0.026197
12.8,0.026229
13.0,0.026856
13.2,0.028174
13.4,0.027771
13.6,0.027281
13.8,0.029626
14.0,0.029282
14.2,0.029668
14.4,0.030116
14.6,0.029812
14.8,0.02907
15.0,0.028544
15.2,0.027691
15.4,0.028262
15.6,0.029622
15.8,0.029782
16.0,0.031074
16.2,0.031678
16.4,0.031054
16.6,0.029643
16.8,0.031507
17.0,0.03152
17.2,0.033419
17.4,0.03337
17.6,0.034091
17.8,0.032725
18.0,0.033496
18.2,0.031872
18.4,0.032983
18.6,0.033642
18.8,0.033862
19.0,0.033394
19.2,0.034314
19.4,0.034314
19.6,0.03427
19.8,0.034936
20.0,0.035128
20.2,0.035107
20.4,0.035413
20.6,0.035071
20.8,0.035231
21.0,0.036306
21.2,0.037241
21.4,0.037391
21.6,0.037355
21.8,0.03794
22.0,0.03724
22.2,0.036207
22.4,0.036036
22.6,0.036567
22.8,0.036427
23.0,0.036696
23.2,0.036674
23.4,0.037581
23.6,0.038652
23.8,0.038877
24.0,0.039001
24.2,0.039403
24.4,0.038855
24.6,0.03786
24.8,0.037853
25.0,0.038733
25.2,0.039472
25.4,0.039494
25.6,0.040585
25.8,0.040265
26.0,0.039485
26.2,0.038389
26.4,0.039297
26.6,0.038376
26.8,0.038923
27.0,0.038515
27.2,0.040665
27.4,0.040448
27.6,0.040683
27.8,0.040995
28.0,0.041704
28.2,0.041015
28.4,0.040328
28.6,0.040942
28.8,0.040674
29.0,0.040763
29.2,0.040076
29.4,0.040411
29.6,0.039817
29.8,0.039239
30.0,0.039369
30.2,0.039849
30.4,0.040728
30.6,0.041744
30.8,0.042521
31.0,0.043201
31.2,0.042115
31.4,0.04355
31.6,0.043455
31.8,0.04302
32.0,0.043683
32.2,0.045352
32.4,0.044202
32.6,0.043888
32.8,0.044428
33.0,0.04417
33.2,0.043604
33.4,0.043635
33.6,0.043935
33.8,0.044088
34.0,0.043267
34.2,0.043763
34.4,0.043124
34.6,0.043409
34.8,0.042796
35.0,0.044609
35.2,0.044434
35.4,0.046162
35.6,0.046603
35.8,0.047399
36.0,0.046833
36.2,0.047544
36.4,0.047991
36.6,0.047576
36.8,0.047631
37.0,0.047481
37.2,0.047337
37.4,0.046478
37.6,0.046048
37.8,0.046201
38.0,0.046368
38.2,0.046641
38.4,0.047602
38.6,0.048083
38.8,0.048367
39.0,0.047934
39.2,0.047871
39.4,0.046734
39.6,0.047473
39.8,0.04673
40.0,0.046769
40.2,0.046408
40.4,0.047009
40.6,0.046177
40.8,0.046791
41.0,0.046624
41.2,0.047851
41.4,0.048135
41.6,0.049674
41.8,0.049979
42.0,0.0520547
42.2,0.050605
42.4,0.049848
42.6,0.049076
42.8,0.04955
43.0,0.048656
43.2,0.048553
43.4,0.049411
43.6,0.050454
43.8,0.0512439
44.0,0.0517356
44.2,0.0521702
44.4,0.0521664
44.6,0.050591
44.8,0.049088
45.0,0.047932
45.2,0.048335
45.4,0.048776
45.6,0.049662
45.8,0.05025
46.0,0.050302
46.2,0.050044
46.4,0.04948
46.6,0.05062
46.8,0.050234
47.0,0.050739
47.2,0.0515274
47.4,0.051746
47.6,0.0510683
47.8,0.0515679
48.0,0.0523448
48.2,0.0523274
48.4,0.05319
48.6,0.0526098
48.8,0.0521822
49.0,0.0518139
49.2,0.0528287
49.4,0.0523915
49.6,0.0530564
49.8,0.0531927
50.0,0.0535535
50.2,0.0521376
50.4,0.0522588
