Time (s),Binding (nm)
0.0,0.0
0.2,0.000376
0.4,0.001206
0.6,0.006851
0.8,0.010088
1.0,0.010956
1.2,0.012711
1.4,0.014421
1.6,0.015073
1.8,0.015533
2.0,0.016441
2.2,0.016549
2.4,0.016779
2.6,0.016666
2.8,0.017081
3.0,0.017
3.2,0.018234
3.4,0.019052
3.6,0.01989
3.8,0.020283
4.0,0.021601
4.2,0.02198
4.4,0.022306
4.6,0.021763
4.8,0.021628
5.0,0.021232
5.2,0.020693
5.4,0.020824
5.6,0.021336
5.8,0.021625
6.0,0.022989
6.2,0.0248016
6.4,0.0252848
6.6,0.0262485
6.8,0.0272984
7.0,0.0267629
7.2,0.0252916
7.4,0.0257395
7.6,0.0259234
7.8,0.0253991
8.0,0.0265515
8.2,0.0263742
8.4,0.0270608
8.6,0.0271649
8.8,0.0268795
9.0,0.0267348
9.2,0.0273375
9.4,0.0261941
9.6,0.0269887
9.8,0.0270201
10.0,0.0263324
10.2,0.0277167
10.4,0.0267229
10.6,0.0267436
10.8,0.0263753
11.0,0.026122
11.2,0.0253694
11.4,0.026991
11.6,0.0252419
11.8,0.0264357
12.0,0.0268098
12.2,0.0272974
12.4,0.0271454
12.6,0.0287893
12.8,0.0287836
13.0,0.0295702
13.2,0.0297658
13.4,0.0305507
13.6,0.0297098
13.8,0.031341
14.0,0.0313818
14.2,0.0310139
14.4,0.0303593
14.6,0.0307677
14.8,0.0291951
15.0,0.0287788
15.2,0.0291262
15.4,0.0289501
15.6,0.0285449
15.8,0.0286379
16.0,0.0295283
16.2,0.0289781
16.4,0.0289706
16.6,0.0293042
16.8,0.0292871
17.0,0.0291951
17.2,0.0306057
17.4,0.0316632
17.6,0.0328742
17.8,0.0336438
18.0,0.0328581
18.2,0.0321965
18.4,0.0325408
18.6,0.0326746
18.8,0.032673
19.0,0.0329379
19.2,0.0324062
19.4,0.0331063
19.6,0.0316761
19.8,0.0315064
20.0,0.0317694
20.2,0.0321479
20.4,0.0311098
20.6,0.0322203
20.8,0.0314409
21.0,0.0309666
